,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride,dropout_rate,weight_decay
191,7,12,0.05965586020946503,0.98454,86.94325876235962,1130.4773144721985,0.8994,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
192,7,13,0.059849375491142276,0.9848,86.95257258415222,1225.11630153656,0.8987,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
193,7,14,0.05947532357215882,0.98538,87.10857272148132,1319.9445760250092,0.8964,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
194,7,15,0.06099935549736023,0.98534,87.15046072006226,1415.0108551979065,0.8949,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
195,7,16,0.06442336312770844,0.98404,87.0802481174469,1509.949057817459,0.8936,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
196,7,17,0.061815393753051756,0.98444,87.15886378288269,1604.7943646907806,0.8941,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
197,7,18,0.060799733872413636,0.98564,87.1137228012085,1699.5306868553162,0.8999,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
198,7,19,0.060278375973701476,0.98538,87.10122060775757,1794.4380311965942,0.8951,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
199,7,20,0.06323077552318573,0.98358,87.44657778739929,1889.5640625953674,0.8952,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
200,7,21,0.06193492596149445,0.98544,87.0234591960907,1984.3417825698853,0.8969,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
201,7,22,0.06287029146194457,0.98492,86.96321105957031,2079.204836130142,0.896,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
202,7,23,0.06051058761119842,0.98586,87.1087896823883,2174.0479307174683,0.8938,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
203,7,24,0.06090422284126282,0.98466,87.01099419593811,2268.908369064331,0.8984,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
204,7,25,0.062265184082984926,0.98448,87.064288854599,2363.802234172821,0.895,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
205,7,26,0.060630085411071774,0.98544,87.01252293586731,2458.5491201877594,0.895,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
206,7,27,0.06148748126983643,0.98544,87.05612182617188,2553.437933444977,0.8967,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
207,7,28,0.06013107075691223,0.98582,86.84592986106873,2647.9702916145325,0.8955,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
208,7,29,0.061254938960075375,0.98506,87.11146879196167,2742.8440170288086,0.8938,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
209,7,30,0.06261705995559692,0.98532,87.1255624294281,2837.7178416252136,0.8967,4403518,0.001,128,0.9,64,2,3,1,0.3,0.01
210,8,1,0.07574231873035431,0.9764,87.09223508834839,87.36251306533813,0.8912,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
211,8,2,0.07531487338542939,0.97968,87.0265531539917,182.08047318458557,0.8906,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
212,8,3,0.08556583121299743,0.9809,87.0002658367157,276.78111267089844,0.8959,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
213,8,4,0.09250785015106201,0.98078,86.99015307426453,371.5065779685974,0.8992,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
214,8,5,0.10224498219490051,0.97932,87.15197968482971,466.4307713508606,0.8944,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
215,8,6,0.11101794297218323,0.97818,87.01683831214905,561.2038657665253,0.8931,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
216,8,7,0.12058828212738038,0.97682,87.15821623802185,656.064483165741,0.8899,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
217,8,8,0.1358887005996704,0.97362,87.32603406906128,751.3604130744934,0.8886,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
218,8,9,0.15419387588500977,0.96894,86.9772777557373,846.1057045459747,0.8857,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
219,8,10,0.17158237550735472,0.96524,86.98588800430298,940.6892731189728,0.8794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
220,8,11,0.19206353996276856,0.96014,87.18408131599426,1035.52685880661,0.8837,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
221,8,12,0.21063721458435058,0.95382,87.44083595275879,1130.8612687587738,0.8795,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
222,8,13,0.2281421026992798,0.94846,87.03259015083313,1225.8645136356354,0.8758,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
223,8,14,0.22116452297210693,0.95168,87.13763999938965,1320.7823107242584,0.8791,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
224,8,15,0.21500375102996827,0.95454,86.95207023620605,1415.4138219356537,0.8794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
225,8,16,0.21655674808502198,0.9544,86.95973491668701,1510.0339152812958,0.8794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
226,8,17,0.21504001949310303,0.95434,87.01311135292053,1604.7623934745789,0.8778,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
227,8,18,0.21559870456695557,0.95308,86.9872727394104,1699.3653151988983,0.8826,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
228,8,19,0.21443237506866455,0.95394,87.02979326248169,1794.0296609401703,0.8794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
229,8,20,0.21547805541992188,0.95344,86.99978494644165,1888.7895805835724,0.8812,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
230,8,21,0.21659741775512695,0.95232,87.10433626174927,1983.5424628257751,0.8848,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
231,8,22,0.2169671181488037,0.95322,87.16733622550964,2078.508909702301,0.8806,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
232,8,23,0.21852987106323243,0.9531,87.14665913581848,2173.5053918361664,0.8794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
233,8,24,0.2178282579421997,0.95256,87.2902262210846,2268.5060164928436,0.8798,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
234,8,25,0.21717084548950194,0.95316,87.12875866889954,2363.431905269623,0.8815,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
235,8,26,0.216077321434021,0.9552,87.44546484947205,2458.551813364029,0.8826,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
236,8,27,0.21495436065673829,0.95484,87.28612470626831,2553.499447107315,0.882,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
237,8,28,0.21356865032196046,0.95494,87.31450963020325,2648.5392973423004,0.883,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
238,8,29,0.21585529777526855,0.95388,87.14133882522583,2743.4149510860443,0.8799,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
239,8,30,0.21455813091278075,0.95484,87.32922101020813,2838.4505331516266,0.8818,4403518,0.001,128,0.9,64,2,3,1,0.3,0.03
240,9,1,0.1069881273651123,0.97536,87.29144096374512,87.56471014022827,0.8914,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
241,9,2,0.20722085638046264,0.97386,87.32150721549988,182.51383709907532,0.8877,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
242,9,3,0.31194958080291746,0.95852,87.32641291618347,277.6114671230316,0.8709,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
243,9,4,0.4524315699005127,0.92226,87.32121419906616,372.6430597305298,0.8474,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
244,9,5,0.5815742932891845,0.87818,87.21289682388306,467.59023571014404,0.8215,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
245,9,6,0.6841797727966309,0.83356,87.24881052970886,562.5634698867798,0.7971,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
246,9,7,0.7875268942260742,0.79088,87.29507637023926,657.5888714790344,0.7582,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
247,9,8,0.864761499786377,0.75964,87.6279468536377,752.9770648479462,0.7264,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
248,9,9,0.9161144085693359,0.73578,87.50165438652039,848.2619104385376,0.7242,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
249,9,10,0.9402105953979493,0.7212,87.26179361343384,943.2649631500244,0.7112,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
250,9,11,0.9553313586425781,0.71578,87.20789623260498,1038.1333405971527,0.7046,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
251,9,12,0.9640781036376953,0.707,87.17875266075134,1133.1619894504547,0.6803,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
252,9,13,0.8550039312744141,0.755,87.14945864677429,1228.031800031662,0.7503,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
253,9,14,0.817140090637207,0.76828,87.13195514678955,1322.8541896343231,0.7547,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
254,9,15,0.7971277110290528,0.77468,87.01951026916504,1417.6797966957092,0.7582,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
255,9,16,0.7837506433105469,0.77588,87.25400614738464,1512.7508964538574,0.77,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
256,9,17,0.776584395904541,0.77978,87.17496943473816,1607.6412324905396,0.763,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
257,9,18,0.7664701461791992,0.7823,87.11117672920227,1702.546636581421,0.7677,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
258,9,19,0.7607456506347656,0.7828,87.34863543510437,1797.6325793266296,0.7711,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
259,9,20,0.7528741598510742,0.7872,87.30049133300781,1892.6104938983917,0.7737,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
260,9,21,0.7460654164123535,0.78932,87.07689046859741,1987.4446210861206,0.7794,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
261,9,22,0.7451911488342285,0.78676,87.14374995231628,2082.64981174469,0.7744,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
262,9,23,0.7393121321105957,0.7891,87.15472531318665,2177.555818080902,0.7734,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
263,9,24,0.7091520558166504,0.8024,87.15835762023926,2272.394419670105,0.7806,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
264,9,25,0.701840145111084,0.80532,87.20212745666504,2367.495423078537,0.7876,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
265,9,26,0.6968192710876465,0.80884,87.21604204177856,2462.4936244487762,0.7874,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
266,9,27,0.6954726928710937,0.80882,87.31557869911194,2557.5415239334106,0.7905,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
267,9,28,0.691970771484375,0.8118,87.14288830757141,2652.4669902324677,0.7835,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
268,9,29,0.6917505465698243,0.81054,87.20433592796326,2747.627036333084,0.7895,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
269,9,30,0.6913720960998535,0.8097,87.09943652153015,2842.518828392029,0.785,4403518,0.001,128,0.9,64,2,3,1,0.3,0.1
270,10,1,0.3911595974254608,0.96594,86.87593507766724,87.16815257072449,0.8563,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
271,10,2,1.3229612506103516,0.7909,86.9811601638794,181.86338019371033,0.6084,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
272,10,3,1.9483953433227539,0.43874,87.00465059280396,276.60031247138977,0.2538,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
273,10,4,2.168020623168945,0.19598,87.03292298316956,371.3545846939087,0.1793,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
274,10,5,2.235249816894531,0.1719,87.02062892913818,466.2241907119751,0.173,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
275,10,6,2.2893957385253905,0.1623,87.0270266532898,560.9794101715088,0.1016,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
276,10,7,2.3047141613769533,0.09818,87.04441332817078,655.8149654865265,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
277,10,8,2.304821920776367,0.09724,86.981436252594,750.8111691474915,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
278,10,9,2.304822504272461,0.09598,86.4154999256134,845.0507440567017,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
279,10,10,2.304822683105469,0.09606,86.40292596817017,939.3295817375183,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
280,10,11,2.304822727050781,0.09592,86.50231671333313,1033.5921113491058,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
281,10,12,2.304822708740234,0.09598,86.38331866264343,1127.7088005542755,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
282,10,13,2.304800341186523,0.1,86.35423040390015,1221.864693403244,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
283,10,14,2.304799987792969,0.1,86.32617974281311,1316.0039825439453,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
284,10,15,2.3047997357177734,0.1,86.2580201625824,1409.8516771793365,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
285,10,16,2.3047995513916018,0.1,86.53254127502441,1504.062682390213,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
286,10,17,2.3047993682861327,0.1,86.22763109207153,1598.147513628006,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
287,10,18,2.3047992498779295,0.1,86.35281038284302,1692.2265739440918,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
288,10,19,2.304799154663086,0.1,86.40111756324768,1786.2064208984375,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
289,10,20,2.3047990759277344,0.1,86.37406826019287,1880.2798569202423,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
290,10,21,2.304799048461914,0.1,86.39724397659302,1974.3526241779327,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
291,10,22,2.3047989611816404,0.1,86.34406161308289,2068.3712022304535,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
292,10,23,2.3047989416503905,0.099,86.32495665550232,2162.3626580238342,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
293,10,24,2.3047960021972655,0.1,86.38596296310425,2256.5028982162476,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
294,10,25,2.3047960107421877,0.1,86.39671969413757,2350.484344482422,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
295,10,26,2.3047960266113283,0.1,86.34565472602844,2444.459825515747,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
296,10,27,2.3047960028076173,0.1,86.40135145187378,2538.465837955475,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
297,10,28,2.3047960241699217,0.1,86.36150670051575,2632.511794567108,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
298,10,29,2.304796013793945,0.1,86.34243416786194,2726.5346813201904,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
299,10,30,2.3047959912109377,0.1,86.39222884178162,2820.5365574359894,0.1,4403518,0.001,128,0.9,64,2,3,1,0.3,0.3
300,11,1,0.08193105759143829,0.97234,86.60385775566101,86.86515808105469,0.8871,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
301,11,2,0.08511682364463806,0.97244,86.6194179058075,181.38145899772644,0.8815,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
302,11,3,0.10271801930904388,0.96606,86.78056788444519,275.85435461997986,0.8796,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
303,11,4,0.13035791894435883,0.95768,86.92512321472168,370.5975058078766,0.8751,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
304,11,5,0.159469233379364,0.94846,86.88753366470337,465.3589811325073,0.8628,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
305,11,6,0.19224215222358704,0.93712,86.82338762283325,560.000491142273,0.8627,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
306,11,7,0.2251564496421814,0.92642,86.81257438659668,654.5244421958923,0.8639,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
307,11,8,0.2583573205757141,0.91616,86.978768825531,749.1543266773224,0.8521,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
308,11,9,0.28633903430938723,0.90708,86.8281614780426,843.624071598053,0.8466,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
309,11,10,0.31385200912475586,0.89688,87.00397205352783,938.3065087795258,0.852,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
310,11,11,0.3292097924423218,0.89384,86.91904425621033,1032.9189774990082,0.8382,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
311,11,12,0.3515182779312134,0.8869,86.86160445213318,1127.7438445091248,0.8431,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
312,11,13,0.23939271480560304,0.92382,86.88498830795288,1222.4628822803497,0.877,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
313,11,14,0.19315484683990478,0.93772,86.85769701004028,1317.1576218605042,0.8851,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
314,11,15,0.16678035020828247,0.94672,86.76729202270508,1411.6133563518524,0.8813,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
315,11,16,0.15804829115867614,0.94956,86.79422950744629,1506.0650889873505,0.8918,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
316,11,17,0.1453888523006439,0.95436,86.96173667907715,1600.762199640274,0.8903,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
317,11,18,0.13352572642326355,0.95834,86.8717110157013,1695.484882593155,0.8887,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
318,11,19,0.12778372219085693,0.9603,86.85051131248474,1790.2934815883636,0.8908,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
319,11,20,0.12565591008186341,0.96118,86.9377875328064,1884.9077396392822,0.8944,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
320,11,21,0.11568361626625061,0.9636,86.85792922973633,1979.643606185913,0.8938,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
321,11,22,0.10976087379455567,0.96598,86.91842222213745,2074.3482060432434,0.8968,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
322,11,23,0.10725672446250915,0.96738,86.72406530380249,2168.8285071849823,0.8944,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
323,11,24,0.09638062649726868,0.97054,86.91075563430786,2263.413711309433,0.8969,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
324,11,25,0.09434662757396697,0.97182,86.79493117332458,2358.068640947342,0.898,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
325,11,26,0.09221896846294403,0.97216,86.92362260818481,2452.65776348114,0.8962,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
326,11,27,0.08923616273403168,0.97362,86.86389994621277,2547.630977153778,0.8967,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
327,11,28,0.09112873729228974,0.97294,87.00697350502014,2642.4211020469666,0.8958,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
328,11,29,0.09081034533500672,0.97264,86.93503785133362,2737.0475420951843,0.8997,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
329,11,30,0.08898440434455872,0.97348,87.20376300811768,2831.931113243103,0.8981,4403518,0.01,128,0.9,64,2,3,1,0.3,0.003
330,12,1,0.0860638897895813,0.97322,86.8728609085083,87.14715766906738,0.8863,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
331,12,2,0.15139831800460815,0.95344,86.83366227149963,181.6832413673401,0.8625,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
332,12,3,0.29660605001449586,0.90608,86.84576797485352,276.2024738788605,0.8462,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
333,12,4,0.42701598220825193,0.86408,86.87352776527405,370.77243733406067,0.815,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
334,12,5,0.5364889794921875,0.82568,87.30020070075989,465.8246126174927,0.7946,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
335,12,6,0.596294903717041,0.80702,87.00703883171082,560.6397681236267,0.7822,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
336,12,7,0.6208341511535644,0.79754,86.938631772995,655.3954985141754,0.7874,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
337,12,8,0.6313249110412598,0.79324,86.98666548728943,749.9818303585052,0.7802,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
338,12,9,0.6307814163208008,0.7948,86.93325710296631,844.6029381752014,0.7795,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
339,12,10,0.6374003539276123,0.79098,88.53694868087769,941.2482104301453,0.7767,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
340,12,11,0.6393573753356934,0.79186,88.2491807937622,1037.412226676941,0.7862,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
341,12,12,0.6383105043792725,0.7894,88.01156067848206,1133.449556350708,0.7852,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
342,12,13,0.45661669086456297,0.85442,87.5999264717102,1228.9672813415527,0.8502,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
343,12,14,0.38984366138458254,0.87582,87.49917149543762,1324.2466547489166,0.856,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
344,12,15,0.3650496004867554,0.88392,87.52894306182861,1419.581692457199,0.8631,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
345,12,16,0.3470301609802246,0.89072,87.41619086265564,1515.0079338550568,0.8653,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
346,12,17,0.33455529872894285,0.89406,87.89313459396362,1610.6632781028748,0.864,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
347,12,18,0.32494919483184814,0.8977,87.74915432929993,1706.2624380588531,0.8765,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
348,12,19,0.31032093322753906,0.90258,87.1522696018219,1801.446445465088,0.8665,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
349,12,20,0.30462773681640626,0.9039,86.97894740104675,1896.2165277004242,0.8739,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
350,12,21,0.30086312561035156,0.90446,86.82211017608643,1990.95942568779,0.8686,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
351,12,22,0.2914517883300781,0.90988,86.5292899608612,2085.3526849746704,0.8694,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
352,12,23,0.2844367981719971,0.91166,86.68919134140015,2179.6305813789368,0.8753,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
353,12,24,0.2417987930870056,0.92688,86.54067897796631,2273.8118505477905,0.8865,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
354,12,25,0.22651897397994994,0.93224,86.36329197883606,2367.9563326835632,0.8859,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
355,12,26,0.2211508141708374,0.9353,86.44918656349182,2462.072028160095,0.8855,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
356,12,27,0.21527304708480835,0.93744,86.37731599807739,2556.232510328293,0.8876,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
357,12,28,0.21350305641174316,0.93712,86.28608727455139,2650.30277299881,0.8871,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
358,12,29,0.20927030029296875,0.93814,86.50312685966492,2744.48935174942,0.8917,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
359,12,30,0.20927837005615235,0.93804,86.29452896118164,2838.575045108795,0.8865,4403518,0.01,128,0.9,64,2,3,1,0.3,0.01
360,13,1,0.164241312789917,0.95688,86.42470979690552,86.70396256446838,0.8483,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
361,13,2,0.6295791759872437,0.80092,86.58644342422485,180.9239137172699,0.711,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
362,13,3,0.8903285690307617,0.70796,86.5464677810669,275.0621135234833,0.6837,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
363,13,4,0.9478296928405762,0.68692,86.5200138092041,369.28951263427734,0.6798,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
364,13,5,0.9627787594604492,0.67914,86.3990843296051,463.37598276138306,0.6734,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
365,13,6,0.9747009985351562,0.6753,86.406245470047,557.5703673362732,0.649,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
366,13,7,0.9836396719360352,0.67078,86.39999175071716,651.7106590270996,0.6619,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
367,13,8,0.972812172241211,0.67336,86.31482243537903,745.9752213954926,0.6817,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
368,13,9,0.9823433834838867,0.67202,86.37059450149536,840.073118686676,0.6568,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
369,13,10,0.9840426100158691,0.67068,86.28546357154846,934.1038687229156,0.6712,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
370,13,11,0.9886376057434082,0.66824,86.29079079627991,1028.1928040981293,0.667,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
371,13,12,0.9924572149658203,0.66634,86.27555060386658,1122.1368627548218,0.6709,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
372,13,13,0.773235170135498,0.75016,86.32910084724426,1216.040168762207,0.761,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
373,13,14,0.6985687055969239,0.77264,86.1813895702362,1309.9518566131592,0.7759,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
374,13,15,0.669607283706665,0.7844,86.32796144485474,1404.0270988941193,0.7748,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
375,13,16,0.6572122848510742,0.78944,86.2365083694458,1497.8056313991547,0.7838,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
376,13,17,0.6439639529418946,0.79354,86.30170798301697,1591.7279584407806,0.7744,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
377,13,18,0.6366110590362549,0.79714,86.3422679901123,1685.802546262741,0.7887,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
378,13,19,0.6308535998535156,0.79992,86.23324418067932,1779.7491619586945,0.7945,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
379,13,20,0.6157814252471924,0.80474,86.37602615356445,1873.717844247818,0.7931,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
380,13,21,0.6131992167663575,0.80328,86.29980969429016,1967.6602249145508,0.7889,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
381,13,22,0.60877152633667,0.80744,86.25366711616516,2061.6551566123962,0.7919,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
382,13,23,0.6036852206420898,0.80858,86.37054800987244,2155.815851211548,0.8003,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
383,13,24,0.5054799528503418,0.84676,86.25976943969727,2249.7191920280457,0.829,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
384,13,25,0.4790194303894043,0.85588,86.26898694038391,2343.6311802864075,0.8363,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
385,13,26,0.46926972045898435,0.8582,86.3286395072937,2437.6841745376587,0.8353,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
386,13,27,0.4576852198028564,0.86204,86.36550164222717,2531.8059318065643,0.8388,4403518,0.01,128,0.9,64,2,3,1,0.3,0.03
