,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride,dropout_rate
203,4,24,0.3290944770050049,0.8857,73.49246072769165,1770.1838929653168,0.8413,3775870,0.01,128,0.9,64,2,3,1,0.1
204,4,25,0.3223393197441101,0.89004,73.46128845214844,1843.6631336212158,0.8387,3775870,0.01,128,0.9,64,2,3,1,0.1
205,4,26,0.3129785886764526,0.8931,73.44326114654541,1917.122353553772,0.8425,3775870,0.01,128,0.9,64,2,3,1,0.1
206,4,27,0.30798164642333986,0.89478,73.60644173622131,1990.7457144260406,0.8483,3775870,0.01,128,0.9,64,2,3,1,0.1
207,4,28,0.3050708939743042,0.89536,73.53251433372498,2064.294893026352,0.8373,3775870,0.01,128,0.9,64,2,3,1,0.1
208,4,29,0.29032952003479,0.89976,73.45065355300903,2137.7624745368958,0.848,3775870,0.01,128,0.9,64,2,3,1,0.1
209,4,30,0.28556697425842287,0.90222,73.36426043510437,2211.1426572799683,0.8476,3775870,0.01,128,0.9,64,2,3,1,0.1
210,4,31,0.27683438207626343,0.90386,73.60474705696106,2284.76531791687,0.8523,3775870,0.01,128,0.9,64,2,3,1,0.1
211,4,32,0.26942119617462157,0.90858,73.45444250106812,2358.2367219924927,0.8492,3775870,0.01,128,0.9,64,2,3,1,0.1
212,4,33,0.26759504232406617,0.90856,73.42568492889404,2431.679333925247,0.8429,3775870,0.01,128,0.9,64,2,3,1,0.1
213,4,34,0.2640428314590454,0.90772,73.46076488494873,2505.157257080078,0.8532,3775870,0.01,128,0.9,64,2,3,1,0.1
214,4,35,0.25941640956878664,0.91096,73.34472608566284,2578.519935131073,0.8537,3775870,0.01,128,0.9,64,2,3,1,0.1
215,4,36,0.2544955996322632,0.9115,73.46767902374268,2652.003568172455,0.8502,3775870,0.01,128,0.9,64,2,3,1,0.1
216,4,37,0.24189313203811647,0.91554,73.34647369384766,2725.3669476509094,0.8582,3775870,0.01,128,0.9,64,2,3,1,0.1
217,4,38,0.2391780962562561,0.91792,73.38580465316772,2798.769680261612,0.8533,3775870,0.01,128,0.9,64,2,3,1,0.1
218,4,39,0.2352855235671997,0.91802,73.46472191810608,2872.25088596344,0.8481,3775870,0.01,128,0.9,64,2,3,1,0.1
219,4,40,0.22549500970840455,0.92218,73.45503687858582,2945.723214149475,0.8614,3775870,0.01,128,0.9,64,2,3,1,0.1
220,4,41,0.22689273515701294,0.92326,73.41159915924072,3019.1526913642883,0.8502,3775870,0.01,128,0.9,64,2,3,1,0.1
221,4,42,0.2243626761817932,0.92134,73.40774965286255,3092.5783867836,0.8555,3775870,0.01,128,0.9,64,2,3,1,0.1
222,4,43,0.21751438465118408,0.92506,73.53713798522949,3166.132428884506,0.8549,3775870,0.01,128,0.9,64,2,3,1,0.1
223,4,44,0.2147091624069214,0.9258,73.49129390716553,3239.640556573868,0.8556,3775870,0.01,128,0.9,64,2,3,1,0.1
224,4,45,0.21222841011047364,0.92542,73.4246871471405,3313.082188844681,0.8565,3775870,0.01,128,0.9,64,2,3,1,0.1
225,4,46,0.20642940870285034,0.92892,73.35699677467346,3386.456089258194,0.8556,3775870,0.01,128,0.9,64,2,3,1,0.1
226,4,47,0.19840725688934327,0.93068,73.3579626083374,3459.830979347229,0.8603,3775870,0.01,128,0.9,64,2,3,1,0.1
227,4,48,0.19681684469223024,0.93328,73.44846844673157,3533.29842543602,0.8618,3775870,0.01,128,0.9,64,2,3,1,0.1
228,4,49,0.19569558576583862,0.93394,73.31144380569458,3606.6260442733765,0.866,3775870,0.01,128,0.9,64,2,3,1,0.1
229,4,50,0.19410066036224366,0.93278,73.44309401512146,3680.0860958099365,0.8639,3775870,0.01,128,0.9,64,2,3,1,0.1
230,4,51,0.18616017530441284,0.93616,73.39075326919556,3753.495018720627,0.8589,3775870,0.01,128,0.9,64,2,3,1,0.1
231,4,52,0.1870701623058319,0.93678,73.45413708686829,3826.9661014080048,0.8645,3775870,0.01,128,0.9,64,2,3,1,0.1
232,4,53,0.18169048112869263,0.9357,73.47501850128174,3900.458035469055,0.8568,3775870,0.01,128,0.9,64,2,3,1,0.1
233,4,54,0.18163956127166747,0.93696,73.41313552856445,3973.888088941574,0.8628,3775870,0.01,128,0.9,64,2,3,1,0.1
234,4,55,0.17938806419372558,0.9366,73.4762237071991,4047.3812165260315,0.8654,3775870,0.01,128,0.9,64,2,3,1,0.1
235,4,56,0.17301776081085204,0.9404,73.5613157749176,4120.959459781647,0.8616,3775870,0.01,128,0.9,64,2,3,1,0.1
236,4,57,0.17105866342544557,0.9412,73.2811017036438,4194.2584862709045,0.8615,3775870,0.01,128,0.9,64,2,3,1,0.1
237,4,58,0.16942740277290344,0.941,73.34365487098694,4267.619031429291,0.8587,3775870,0.01,128,0.9,64,2,3,1,0.1
238,4,59,0.1671486176109314,0.94198,73.2405059337616,4340.876435756683,0.8695,3775870,0.01,128,0.9,64,2,3,1,0.1
239,4,60,0.16047565908432007,0.94428,73.5011339187622,4414.394352674484,0.8618,3775870,0.01,128,0.9,64,2,3,1,0.1
240,5,1,1.653468384399414,0.3893,73.55493307113647,73.8232159614563,0.5089,3775870,0.01,128,0.9,64,2,3,1,0.3
241,5,2,1.2217501188659667,0.56362,73.68041491508484,147.5204291343689,0.6148,3775870,0.01,128,0.9,64,2,3,1,0.3
242,5,3,1.0527445565795899,0.63432,73.75104141235352,221.2884259223938,0.6522,3775870,0.01,128,0.9,64,2,3,1,0.3
243,5,4,0.9485518670654297,0.6727,73.5630669593811,294.8684151172638,0.6858,3775870,0.01,128,0.9,64,2,3,1,0.3
244,5,5,0.8784127813720704,0.69928,73.62818264961243,368.5135245323181,0.7167,3775870,0.01,128,0.9,64,2,3,1,0.3
245,5,6,0.8194394010925293,0.72242,73.46136832237244,441.9908230304718,0.7222,3775870,0.01,128,0.9,64,2,3,1,0.3
246,5,7,0.7750877354431153,0.7369,73.5852780342102,515.593183517456,0.7404,3775870,0.01,128,0.9,64,2,3,1,0.3
247,5,8,0.7340667915344238,0.75072,73.5020112991333,589.1131205558777,0.7468,3775870,0.01,128,0.9,64,2,3,1,0.3
248,5,9,0.7058137010955811,0.7638,73.56859612464905,662.6986527442932,0.7547,3775870,0.01,128,0.9,64,2,3,1,0.3
249,5,10,0.6730921462249756,0.77276,73.54959726333618,736.2642004489899,0.7693,3775870,0.01,128,0.9,64,2,3,1,0.3
250,5,11,0.6486897285461426,0.78152,73.54978919029236,809.8478767871857,0.7719,3775870,0.01,128,0.9,64,2,3,1,0.3
251,5,12,0.6245220265197754,0.79024,73.63723659515381,883.5020682811737,0.7746,3775870,0.01,128,0.9,64,2,3,1,0.3
252,5,13,0.6053538995361328,0.79628,73.50417852401733,957.0231566429138,0.7845,3775870,0.01,128,0.9,64,2,3,1,0.3
253,5,14,0.5903200626373291,0.8014,73.533047914505,1030.5731165409088,0.7872,3775870,0.01,128,0.9,64,2,3,1,0.3
254,5,15,0.573382202987671,0.80762,73.40623664855957,1103.995263338089,0.7852,3775870,0.01,128,0.9,64,2,3,1,0.3
255,5,16,0.5567646537017822,0.81286,73.58635663986206,1177.5988883972168,0.7939,3775870,0.01,128,0.9,64,2,3,1,0.3
256,5,17,0.5397016476440429,0.81862,73.48851370811462,1251.1038098335266,0.7975,3775870,0.01,128,0.9,64,2,3,1,0.3
257,5,18,0.5267153032684326,0.82358,73.44137358665466,1324.562109708786,0.7988,3775870,0.01,128,0.9,64,2,3,1,0.3
258,5,19,0.5162760894775391,0.82792,73.40261626243591,1397.9826414585114,0.802,3775870,0.01,128,0.9,64,2,3,1,0.3
259,5,20,0.5025794476318359,0.8313,73.51457214355469,1471.5146100521088,0.8023,3775870,0.01,128,0.9,64,2,3,1,0.3
260,5,21,0.4983086996459961,0.8333,73.47953939437866,1545.0100767612457,0.8091,3775870,0.01,128,0.9,64,2,3,1,0.3
261,5,22,0.4803191581726074,0.84034,73.62012434005737,1618.647129058838,0.8123,3775870,0.01,128,0.9,64,2,3,1,0.3
262,5,23,0.47250387405395505,0.84146,73.57840585708618,1692.2444846630096,0.8115,3775870,0.01,128,0.9,64,2,3,1,0.3
263,5,24,0.46640568130493165,0.84418,73.40258836746216,1765.6630311012268,0.8194,3775870,0.01,128,0.9,64,2,3,1,0.3
264,5,25,0.45446225341796875,0.84976,73.4938235282898,1839.1738674640656,0.8221,3775870,0.01,128,0.9,64,2,3,1,0.3
265,5,26,0.443999450378418,0.85194,73.46503734588623,1912.6568069458008,0.8171,3775870,0.01,128,0.9,64,2,3,1,0.3
266,5,27,0.43594930397033693,0.85442,73.57080340385437,1986.2443854808807,0.8217,3775870,0.01,128,0.9,64,2,3,1,0.3
267,5,28,0.4308145476913452,0.85524,73.42435812950134,2059.6856672763824,0.8273,3775870,0.01,128,0.9,64,2,3,1,0.3
268,5,29,0.4121284498214722,0.86216,73.46009826660156,2133.1616950035095,0.8238,3775870,0.01,128,0.9,64,2,3,1,0.3
269,5,30,0.4147049962615967,0.86336,73.46058535575867,2206.638236761093,0.8293,3775870,0.01,128,0.9,64,2,3,1,0.3
270,5,31,0.3997558487701416,0.86414,73.40816640853882,2280.063455581665,0.8259,3775870,0.01,128,0.9,64,2,3,1,0.3
271,5,32,0.3981431976318359,0.86744,73.4556016921997,2353.534987449646,0.831,3775870,0.01,128,0.9,64,2,3,1,0.3
272,5,33,0.391622096824646,0.86804,73.45535564422607,2427.0072791576385,0.83,3775870,0.01,128,0.9,64,2,3,1,0.3
273,5,34,0.3831638401794434,0.87208,73.60973477363586,2500.6339185237885,0.8292,3775870,0.01,128,0.9,64,2,3,1,0.3
274,5,35,0.37789566871643065,0.87306,73.40446901321411,2574.0569262504578,0.8303,3775870,0.01,128,0.9,64,2,3,1,0.3
275,5,36,0.3712996712493897,0.8766,73.4560477733612,2647.528932571411,0.834,3775870,0.01,128,0.9,64,2,3,1,0.3
276,5,37,0.36870777671813965,0.8785,73.57015943527222,2721.1309871673584,0.8325,3775870,0.01,128,0.9,64,2,3,1,0.3
277,5,38,0.35655133098602293,0.8818,73.45688128471375,2794.6054434776306,0.8319,3775870,0.01,128,0.9,64,2,3,1,0.3
278,5,39,0.34904862102508544,0.88298,73.50775337219238,2868.1301271915436,0.8362,3775870,0.01,128,0.9,64,2,3,1,0.3
279,5,40,0.3545913522720337,0.88146,73.52765846252441,2941.674920320511,0.8383,3775870,0.01,128,0.9,64,2,3,1,0.3
280,5,41,0.34062602184295654,0.88562,73.70852971076965,3015.4001965522766,0.8414,3775870,0.01,128,0.9,64,2,3,1,0.3
281,5,42,0.33432799255371093,0.88834,73.42566847801208,3088.8437929153442,0.8395,3775870,0.01,128,0.9,64,2,3,1,0.3
282,5,43,0.33214266429901124,0.8892,73.51572442054749,3162.378440141678,0.8404,3775870,0.01,128,0.9,64,2,3,1,0.3
283,5,44,0.3295382590866089,0.89004,73.51610493659973,3235.9118070602417,0.8378,3775870,0.01,128,0.9,64,2,3,1,0.3
284,5,45,0.3208301216888428,0.89338,73.48221683502197,3309.411158800125,0.84,3775870,0.01,128,0.9,64,2,3,1,0.3
285,5,46,0.32388162837982176,0.89312,73.63775753974915,3383.0668416023254,0.8413,3775870,0.01,128,0.9,64,2,3,1,0.3
286,5,47,0.31847030834198,0.89366,73.53357028961182,3456.616370201111,0.8441,3775870,0.01,128,0.9,64,2,3,1,0.3
287,5,48,0.30658487232208254,0.89662,73.58844351768494,3530.221650123596,0.8471,3775870,0.01,128,0.9,64,2,3,1,0.3
288,5,49,0.30383175357818604,0.89798,73.4249017238617,3603.663506746292,0.8424,3775870,0.01,128,0.9,64,2,3,1,0.3
289,5,50,0.3031001446533203,0.89884,73.49024248123169,3677.1706762313843,0.8474,3775870,0.01,128,0.9,64,2,3,1,0.3
290,5,51,0.2988135723876953,0.89968,73.49599409103394,3750.6830537319183,0.8469,3775870,0.01,128,0.9,64,2,3,1,0.3
291,5,52,0.2964885847091675,0.89988,73.39127159118652,3824.090308189392,0.8473,3775870,0.01,128,0.9,64,2,3,1,0.3
292,5,53,0.2924531198501587,0.9024,73.52961945533752,3897.6372725963593,0.8464,3775870,0.01,128,0.9,64,2,3,1,0.3
293,5,54,0.2908041758346558,0.90148,73.73481488227844,3971.388018846512,0.849,3775870,0.01,128,0.9,64,2,3,1,0.3
294,5,55,0.28768818567276,0.9038,73.36878728866577,4044.7747118473053,0.8443,3775870,0.01,128,0.9,64,2,3,1,0.3
295,5,56,0.2852732401275635,0.9045,73.47825121879578,4118.269812107086,0.8461,3775870,0.01,128,0.9,64,2,3,1,0.3
296,5,57,0.2790637391281128,0.90674,73.43215680122375,4191.71989440918,0.8448,3775870,0.01,128,0.9,64,2,3,1,0.3
297,5,58,0.2771079096603394,0.90576,73.53547668457031,4265.273292064667,0.8486,3775870,0.01,128,0.9,64,2,3,1,0.3
298,5,59,0.2715825616836548,0.90906,73.43520450592041,4338.7264223098755,0.8522,3775870,0.01,128,0.9,64,2,3,1,0.3
299,5,60,0.2716428915214539,0.90926,73.3671863079071,4412.110569238663,0.8499,3775870,0.01,128,0.9,64,2,3,1,0.3
300,6,1,1.8496831274414063,0.30448,73.64684247970581,73.87323713302612,0.3914,3775870,0.01,128,0.9,64,2,3,1,0.5
301,6,2,1.5087315133666992,0.45042,73.51052069664001,147.4006860256195,0.4956,3775870,0.01,128,0.9,64,2,3,1,0.5
302,6,3,1.3147426522827148,0.53066,73.58575320243835,221.00436210632324,0.5685,3775870,0.01,128,0.9,64,2,3,1,0.5
303,6,4,1.2004636753845215,0.58328,73.5210132598877,294.54304099082947,0.6021,3775870,0.01,128,0.9,64,2,3,1,0.5
304,6,5,1.1185638081359863,0.61798,73.61568450927734,368.17650961875916,0.6299,3775870,0.01,128,0.9,64,2,3,1,0.5
305,6,6,1.0477841870117188,0.64176,73.62594151496887,441.82038044929504,0.6404,3775870,0.01,128,0.9,64,2,3,1,0.5
306,6,7,1.005993779144287,0.65896,73.6025402545929,515.4418392181396,0.6666,3775870,0.01,128,0.9,64,2,3,1,0.5
307,6,8,0.9631519000244141,0.67396,73.52504706382751,588.9838125705719,0.6789,3775870,0.01,128,0.9,64,2,3,1,0.5
308,6,9,0.9276528872680664,0.68986,73.51005578041077,662.5107970237732,0.6821,3775870,0.01,128,0.9,64,2,3,1,0.5
309,6,10,0.8947592477416992,0.70014,73.52282071113586,736.052562713623,0.6993,3775870,0.01,128,0.9,64,2,3,1,0.5
310,6,11,0.8658375607299804,0.7112,73.53189992904663,809.6017563343048,0.7112,3775870,0.01,128,0.9,64,2,3,1,0.5
311,6,12,0.8426864126586914,0.72278,73.45743751525879,883.0761258602142,0.7135,3775870,0.01,128,0.9,64,2,3,1,0.5
312,6,13,0.8104515116882324,0.7307,73.45248746871948,956.5465388298035,0.7233,3775870,0.01,128,0.9,64,2,3,1,0.5
313,6,14,0.7974644001770019,0.73766,73.58709716796875,1030.1505794525146,0.733,3775870,0.01,128,0.9,64,2,3,1,0.5
314,6,15,0.7709303517150878,0.74616,73.64084506034851,1103.8090434074402,0.7348,3775870,0.01,128,0.9,64,2,3,1,0.5
315,6,16,0.7580827758789063,0.75322,73.4491035938263,1177.2751123905182,0.7486,3775870,0.01,128,0.9,64,2,3,1,0.5
316,6,17,0.737547681350708,0.75898,73.51729822158813,1250.8093392848969,0.7541,3775870,0.01,128,0.9,64,2,3,1,0.5
317,6,18,0.7226851537322998,0.76492,73.58452701568604,1324.4108221530914,0.75,3775870,0.01,128,0.9,64,2,3,1,0.5
318,6,19,0.7052889673614502,0.77024,73.52669310569763,1397.9654409885406,0.7597,3775870,0.01,128,0.9,64,2,3,1,0.5
319,6,20,0.6857159852600098,0.77574,73.5852837562561,1471.567496061325,0.7614,3775870,0.01,128,0.9,64,2,3,1,0.5
320,6,21,0.6735540310668945,0.7801,73.4498918056488,1545.0352470874786,0.7665,3775870,0.01,128,0.9,64,2,3,1,0.5
321,6,22,0.6695651581573486,0.78332,73.58427906036377,1618.636494398117,0.7743,3775870,0.01,128,0.9,64,2,3,1,0.5
322,6,23,0.6542282018280029,0.78746,73.45361661911011,1692.1080634593964,0.7759,3775870,0.01,128,0.9,64,2,3,1,0.5
323,6,24,0.6461808924865723,0.79116,73.52085590362549,1765.6458604335785,0.7825,3775870,0.01,128,0.9,64,2,3,1,0.5
324,6,25,0.6285880919647217,0.79496,73.47415351867676,1839.1379284858704,0.7794,3775870,0.01,128,0.9,64,2,3,1,0.5
325,6,26,0.6119043239593506,0.80448,73.4993667602539,1912.6542491912842,0.7802,3775870,0.01,128,0.9,64,2,3,1,0.5
326,6,27,0.6119867710113526,0.8041,73.4550895690918,1986.1262938976288,0.7849,3775870,0.01,128,0.9,64,2,3,1,0.5
327,6,28,0.600817526473999,0.80728,73.5983510017395,2059.742553472519,0.7887,3775870,0.01,128,0.9,64,2,3,1,0.5
328,6,29,0.5877278609466553,0.80926,73.6582944393158,2133.4377489089966,0.7918,3775870,0.01,128,0.9,64,2,3,1,0.5
329,6,30,0.5850891887664795,0.81342,73.40995717048645,2206.8646607398987,0.797,3775870,0.01,128,0.9,64,2,3,1,0.5
330,6,31,0.5776385134124756,0.81494,73.49857425689697,2280.3812046051025,0.795,3775870,0.01,128,0.9,64,2,3,1,0.5
331,6,32,0.5599235461425781,0.8188,73.48530006408691,2353.8834443092346,0.7964,3775870,0.01,128,0.9,64,2,3,1,0.5
332,6,33,0.5556719091796875,0.81986,73.53207445144653,2427.4334444999695,0.7965,3775870,0.01,128,0.9,64,2,3,1,0.5
333,6,34,0.5494693614959717,0.8234,73.43981742858887,2500.8901777267456,0.8007,3775870,0.01,128,0.9,64,2,3,1,0.5
334,6,35,0.5364076039123535,0.82606,73.50249147415161,2574.41020655632,0.8013,3775870,0.01,128,0.9,64,2,3,1,0.5
335,6,36,0.5307309703063965,0.83122,73.45029473304749,2647.8777780532837,0.7983,3775870,0.01,128,0.9,64,2,3,1,0.5
336,6,37,0.5215208937835694,0.83164,73.5395917892456,2721.434291124344,0.8088,3775870,0.01,128,0.9,64,2,3,1,0.5
337,6,38,0.5181908977508545,0.83468,73.55810713768005,2795.009338617325,0.8013,3775870,0.01,128,0.9,64,2,3,1,0.5
338,6,39,0.5123823474884033,0.83626,73.56142997741699,2868.6023499965668,0.807,3775870,0.01,128,0.9,64,2,3,1,0.5
339,6,40,0.5081341893005371,0.83692,73.39484238624573,2942.015125274658,0.8092,3775870,0.01,128,0.9,64,2,3,1,0.5
340,6,41,0.5028208549499512,0.83874,73.43967390060425,3015.4727380275726,0.8138,3775870,0.01,128,0.9,64,2,3,1,0.5
341,6,42,0.49637643516540525,0.84012,73.41370987892151,3088.9043719768524,0.8138,3775870,0.01,128,0.9,64,2,3,1,0.5
342,6,43,0.49248027893066404,0.8435,73.62093734741211,3162.5422699451447,0.8108,3775870,0.01,128,0.9,64,2,3,1,0.5
343,6,44,0.4882147061920166,0.84506,73.42769408226013,3235.9878833293915,0.8163,3775870,0.01,128,0.9,64,2,3,1,0.5
344,6,45,0.47953569122314454,0.84804,73.49454712867737,3309.500342130661,0.8121,3775870,0.01,128,0.9,64,2,3,1,0.5
345,6,46,0.4695234578323364,0.84732,73.44154834747314,3382.9588191509247,0.8122,3775870,0.01,128,0.9,64,2,3,1,0.5
346,6,47,0.47133233852386475,0.8507,73.42239999771118,3456.3981404304504,0.8176,3775870,0.01,128,0.9,64,2,3,1,0.5
347,6,48,0.4654450408935547,0.85042,73.46347856521606,3529.878579378128,0.8185,3775870,0.01,128,0.9,64,2,3,1,0.5
348,6,49,0.46555895847320555,0.85096,73.4339587688446,3603.3294746875763,0.8154,3775870,0.01,128,0.9,64,2,3,1,0.5
349,6,50,0.4537790776824951,0.8526,73.5031406879425,3676.850567340851,0.8226,3775870,0.01,128,0.9,64,2,3,1,0.5
350,6,51,0.44836180381774904,0.85622,73.44438934326172,3750.3135638237,0.823,3775870,0.01,128,0.9,64,2,3,1,0.5
351,6,52,0.4440421717071533,0.8582,73.45139169692993,3823.7819108963013,0.8237,3775870,0.01,128,0.9,64,2,3,1,0.5
352,6,53,0.4475735374832153,0.85804,73.52641487121582,3897.326235294342,0.8247,3775870,0.01,128,0.9,64,2,3,1,0.5
353,6,54,0.43845328907012937,0.86116,73.50015902519226,3970.8439586162567,0.8282,3775870,0.01,128,0.9,64,2,3,1,0.5
354,6,55,0.4317085177612305,0.85974,73.42529892921448,4044.287141084671,0.8273,3775870,0.01,128,0.9,64,2,3,1,0.5
355,6,56,0.42293133136749267,0.86464,73.51365804672241,4117.817754030228,0.8292,3775870,0.01,128,0.9,64,2,3,1,0.5
356,6,57,0.42108949016571046,0.8675,73.45779871940613,4191.292510032654,0.8263,3775870,0.01,128,0.9,64,2,3,1,0.5
357,6,58,0.4202981197738647,0.86772,73.57243227958679,4264.8819789886475,0.8262,3775870,0.01,128,0.9,64,2,3,1,0.5
358,6,59,0.418202719039917,0.86638,73.53010058403015,4338.429007291794,0.8282,3775870,0.01,128,0.9,64,2,3,1,0.5
359,6,60,0.41150739818572996,0.86788,73.37702059745789,4411.822990655899,0.8286,3775870,0.01,128,0.9,64,2,3,1,0.5
360,7,1,1.5005486306762694,0.44944,109.50642943382263,109.79764819145203,0.5674,6819454,0.01,128,0.9,96,2,3,1,0.1
361,7,2,1.050383463897705,0.62874,109.3854820728302,219.20098996162415,0.677,6819454,0.01,128,0.9,96,2,3,1,0.1
362,7,3,0.8738690901184082,0.69376,109.36115837097168,328.5790901184082,0.7117,6819454,0.01,128,0.9,96,2,3,1,0.1
363,7,4,0.7795066481018066,0.73042,109.30292463302612,437.89994072914124,0.7384,6819454,0.01,128,0.9,96,2,3,1,0.1
364,7,5,0.703231051864624,0.75736,109.48972988128662,547.4066436290741,0.7595,6819454,0.01,128,0.9,96,2,3,1,0.1
365,7,6,0.6471402183532715,0.77578,109.3869047164917,656.8105027675629,0.7767,6819454,0.01,128,0.9,96,2,3,1,0.1
366,7,7,0.6052236937713623,0.79136,109.58798217773438,766.4164345264435,0.7854,6819454,0.01,128,0.9,96,2,3,1,0.1
367,7,8,0.5648389102172852,0.80732,109.48355388641357,875.9169743061066,0.7901,6819454,0.01,128,0.9,96,2,3,1,0.1
368,7,9,0.533704352645874,0.8155,109.25868034362793,985.1935744285583,0.7991,6819454,0.01,128,0.9,96,2,3,1,0.1
369,7,10,0.5102587377929687,0.82492,109.36891412734985,1094.580414056778,0.8041,6819454,0.01,128,0.9,96,2,3,1,0.1
370,7,11,0.4815130405426025,0.83718,109.35897564888,1203.957286119461,0.8185,6819454,0.01,128,0.9,96,2,3,1,0.1
371,7,12,0.4558451206207275,0.84388,109.40535545349121,1313.3799450397491,0.8155,6819454,0.01,128,0.9,96,2,3,1,0.1
372,7,13,0.4421938270187378,0.84826,109.56702947616577,1422.9639008045197,0.8206,6819454,0.01,128,0.9,96,2,3,1,0.1
373,7,14,0.4216638777923584,0.85596,109.48248147964478,1532.4633948802948,0.829,6819454,0.01,128,0.9,96,2,3,1,0.1
374,7,15,0.4095992820358276,0.85902,109.39948463439941,1641.8810195922852,0.825,6819454,0.01,128,0.9,96,2,3,1,0.1
375,7,16,0.39533703025817873,0.8658,109.36206388473511,1751.2610087394714,0.8314,6819454,0.01,128,0.9,96,2,3,1,0.1
376,7,17,0.3745772140884399,0.87054,109.38492369651794,1860.6649084091187,0.8372,6819454,0.01,128,0.9,96,2,3,1,0.1
377,7,18,0.3678463860321045,0.87332,109.32051801681519,1970.0033781528473,0.8447,6819454,0.01,128,0.9,96,2,3,1,0.1
378,7,19,0.34689707036972045,0.88066,109.36203384399414,2079.3823432922363,0.8452,6819454,0.01,128,0.9,96,2,3,1,0.1
379,7,20,0.3389253223800659,0.8844,109.38046407699585,2188.779772758484,0.8432,6819454,0.01,128,0.9,96,2,3,1,0.1
380,7,21,0.3285100828933716,0.88848,109.57192778587341,2298.369606256485,0.8435,6819454,0.01,128,0.9,96,2,3,1,0.1
381,7,22,0.3241239695739746,0.88982,109.3531002998352,2407.7408471107483,0.8449,6819454,0.01,128,0.9,96,2,3,1,0.1
382,7,23,0.30849157875061034,0.89462,109.42983770370483,2517.1876418590546,0.8422,6819454,0.01,128,0.9,96,2,3,1,0.1
383,7,24,0.30906744064331054,0.89262,109.45879220962524,2626.6643998622894,0.8519,6819454,0.01,128,0.9,96,2,3,1,0.1
384,7,25,0.29051085964202883,0.90156,109.24613833427429,2735.9284563064575,0.8571,6819454,0.01,128,0.9,96,2,3,1,0.1
385,7,26,0.2867233836364746,0.90156,109.21943354606628,2845.1657831668854,0.8549,6819454,0.01,128,0.9,96,2,3,1,0.1
386,7,27,0.2767623380279541,0.90322,109.46290850639343,2954.645639896393,0.8501,6819454,0.01,128,0.9,96,2,3,1,0.1
387,7,28,0.27052229541778566,0.90622,109.32937049865723,3063.9929275512695,0.8527,6819454,0.01,128,0.9,96,2,3,1,0.1
388,7,29,0.2655936252975464,0.90968,109.49726963043213,3173.5081486701965,0.8529,6819454,0.01,128,0.9,96,2,3,1,0.1
389,7,30,0.2512876736831665,0.91296,109.43535375595093,3282.961436510086,0.8586,6819454,0.01,128,0.9,96,2,3,1,0.1
390,7,31,0.24419114570617675,0.91636,109.33151078224182,3392.3108942508698,0.8522,6819454,0.01,128,0.9,96,2,3,1,0.1
391,7,32,0.24087805110931396,0.91666,109.32086515426636,3501.6490087509155,0.8611,6819454,0.01,128,0.9,96,2,3,1,0.1
392,7,33,0.2349976664161682,0.91958,109.25666284561157,3610.924594640732,0.8578,6819454,0.01,128,0.9,96,2,3,1,0.1
393,7,34,0.22628565967559813,0.92304,109.34986639022827,3720.291966676712,0.8604,6819454,0.01,128,0.9,96,2,3,1,0.1
394,7,35,0.2273295506477356,0.92134,109.4744598865509,3829.788366794586,0.8633,6819454,0.01,128,0.9,96,2,3,1,0.1
395,7,36,0.21890423162460326,0.92432,109.34630036354065,3939.152626514435,0.8625,6819454,0.01,128,0.9,96,2,3,1,0.1
396,7,37,0.21326259574890136,0.92726,109.43298387527466,4048.6033701896667,0.8612,6819454,0.01,128,0.9,96,2,3,1,0.1
397,7,38,0.20790582740783692,0.92798,109.59466004371643,4158.215826511383,0.8608,6819454,0.01,128,0.9,96,2,3,1,0.1
398,7,39,0.20069408235549926,0.93114,109.31339812278748,4267.547178506851,0.861,6819454,0.01,128,0.9,96,2,3,1,0.1
399,7,40,0.1964202981185913,0.93334,109.37522912025452,4376.939349412918,0.8589,6819454,0.01,128,0.9,96,2,3,1,0.1
400,7,41,0.19839281295776368,0.93184,109.48689675331116,4486.444212198257,0.8626,6819454,0.01,128,0.9,96,2,3,1,0.1
401,7,42,0.18918776248931884,0.9348,109.56079578399658,4596.02392244339,0.875,6819454,0.01,128,0.9,96,2,3,1,0.1
402,7,43,0.18247342603683472,0.93778,109.50382781028748,4705.547696352005,0.865,6819454,0.01,128,0.9,96,2,3,1,0.1
403,7,44,0.18234242252349853,0.93636,109.30238175392151,4814.867981672287,0.8681,6819454,0.01,128,0.9,96,2,3,1,0.1
404,7,45,0.17614610814094545,0.9389,109.3121018409729,4924.197999000549,0.8699,6819454,0.01,128,0.9,96,2,3,1,0.1
405,7,46,0.17145234543800353,0.94084,109.31108546257019,5033.526038646698,0.8621,6819454,0.01,128,0.9,96,2,3,1,0.1
406,7,47,0.1681845800590515,0.94312,109.3968734741211,5142.941860437393,0.8644,6819454,0.01,128,0.9,96,2,3,1,0.1
407,7,48,0.16892397415161134,0.9421,109.47643089294434,5252.436216592789,0.8642,6819454,0.01,128,0.9,96,2,3,1,0.1
408,7,49,0.15786819120407106,0.94552,109.3527295589447,5361.807847261429,0.8699,6819454,0.01,128,0.9,96,2,3,1,0.1
409,7,50,0.15864211726665498,0.94554,109.44328546524048,5471.269086360931,0.8701,6819454,0.01,128,0.9,96,2,3,1,0.1
