,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,l1_oc,filter_multiplier,kernel_size,stride
24,1,25,0.7803667735290527,0.72454,11.11527705192566,270.96682357788086,0.599,50677,0.01,128,0.9,6,1.5,3,1
25,1,26,0.7845112255859376,0.72288,11.556702613830566,282.5424749851227,0.5852,50677,0.01,128,0.9,6,1.5,3,1
26,1,27,0.7765710142517089,0.72448,11.137206315994263,293.69564056396484,0.5906,50677,0.01,128,0.9,6,1.5,3,1
27,1,28,0.7628746447753906,0.7289,11.232353925704956,304.94594645500183,0.5843,50677,0.01,128,0.9,6,1.5,3,1
28,1,29,0.7676662911987304,0.7266,10.840052604675293,315.8013789653778,0.585,50677,0.01,128,0.9,6,1.5,3,1
29,1,30,0.7539344569396973,0.73106,11.010175466537476,326.8265256881714,0.5806,50677,0.01,128,0.9,6,1.5,3,1
30,2,1,2.2678151403808595,0.14286,10.61065411567688,10.918830156326294,0.198,12877,0.01,128,0.9,6,1.5,3,2
31,2,2,2.056363941040039,0.219,10.477009773254395,21.4107723236084,0.2343,12877,0.01,128,0.9,6,1.5,3,2
32,2,3,1.9718514791870116,0.25788,10.511916637420654,31.93861985206604,0.2712,12877,0.01,128,0.9,6,1.5,3,2
33,2,4,1.8969802279663086,0.28814,10.587713956832886,42.542264223098755,0.2942,12877,0.01,128,0.9,6,1.5,3,2
34,2,5,1.84837446685791,0.30854,10.477009534835815,53.03420662879944,0.3163,12877,0.01,128,0.9,6,1.5,3,2
35,2,6,1.817435113220215,0.32118,10.534852743148804,63.58599090576172,0.3271,12877,0.01,128,0.9,6,1.5,3,2
36,2,7,1.7964654055786133,0.32984,10.458062887191772,74.05898594856262,0.3347,12877,0.01,128,0.9,6,1.5,3,2
37,2,8,1.780923821411133,0.3349,10.462049722671509,84.53596806526184,0.335,12877,0.01,128,0.9,6,1.5,3,2
38,2,9,1.770399978942871,0.3386,10.503933191299438,95.05483961105347,0.3421,12877,0.01,128,0.9,6,1.5,3,2
39,2,10,1.7595359030151367,0.34378,10.441107273101807,105.51087951660156,0.3441,12877,0.01,128,0.9,6,1.5,3,2
40,2,11,1.752922766723633,0.3465,10.411182641983032,115.93699812889099,0.3409,12877,0.01,128,0.9,6,1.5,3,2
41,2,12,1.7471679901123047,0.34908,10.543639183044434,126.49558782577515,0.3411,12877,0.01,128,0.9,6,1.5,3,2
42,2,13,1.7425495709228516,0.34972,10.493955612182617,137.00448608398438,0.3414,12877,0.01,128,0.9,6,1.5,3,2
43,2,14,1.7385741378784179,0.35132,10.464044094085693,147.48346424102783,0.3392,12877,0.01,128,0.9,6,1.5,3,2
44,2,15,1.7349471090698243,0.3522,10.579735040664673,158.0781319141388,0.3462,12877,0.01,128,0.9,6,1.5,3,2
45,2,16,1.730801528930664,0.35448,10.467039346694946,168.5601089000702,0.3403,12877,0.01,128,0.9,6,1.5,3,2
46,2,17,1.7273684912109375,0.35582,10.442101001739502,179.02013731002808,0.3475,12877,0.01,128,0.9,6,1.5,3,2
47,2,18,1.7225931774902343,0.35832,10.531860828399658,189.56793117523193,0.3477,12877,0.01,128,0.9,6,1.5,3,2
48,2,19,1.7179438122558595,0.36086,10.414178848266602,199.99804043769836,0.3514,12877,0.01,128,0.9,6,1.5,3,2
49,2,20,1.7124028875732422,0.36298,10.463014364242554,210.47599339485168,0.3562,12877,0.01,128,0.9,6,1.5,3,2
50,2,21,1.7071123086547852,0.36574,10.533863306045532,221.02581453323364,0.3602,12877,0.01,128,0.9,6,1.5,3,2
51,2,22,1.699647689819336,0.37058,10.444097995758057,231.48484015464783,0.3655,12877,0.01,128,0.9,6,1.5,3,2
52,2,23,1.6910587170410156,0.37412,10.604653358459473,242.10444259643555,0.3678,12877,0.01,128,0.9,6,1.5,3,2
53,2,24,1.6832686813354492,0.37838,10.46286940574646,252.58225083351135,0.3725,12877,0.01,128,0.9,6,1.5,3,2
54,2,25,1.6776461428833007,0.38096,10.500934362411499,263.0991470813751,0.3729,12877,0.01,128,0.9,6,1.5,3,2
55,2,26,1.6736353756713866,0.38214,10.53784728050232,273.6519274711609,0.3763,12877,0.01,128,0.9,6,1.5,3,2
56,2,27,1.670333342590332,0.38404,10.436093091964722,284.10298013687134,0.3772,12877,0.01,128,0.9,6,1.5,3,2
57,2,28,1.6656557180786133,0.38616,10.462023258209229,294.580934047699,0.3784,12877,0.01,128,0.9,6,1.5,3,2
58,2,29,1.6622767022705078,0.3889,10.665479183197021,305.26137351989746,0.3796,12877,0.01,128,0.9,6,1.5,3,2
59,2,30,1.659572801513672,0.38872,10.449057817459106,315.72565031051636,0.3783,12877,0.01,128,0.9,6,1.5,3,2
60,3,1,2.2846839038085935,0.14752,10.94528603553772,11.196611404418945,0.207,39949,0.01,128,0.9,6,1.5,5,1
61,3,2,1.9665583782958984,0.27904,10.901854753494263,22.114373207092285,0.3252,39949,0.01,128,0.9,6,1.5,5,1
62,3,3,1.659215719909668,0.4055,10.913841485977173,33.0481538772583,0.4452,39949,0.01,128,0.9,6,1.5,5,1
63,3,4,1.4948636599731446,0.46648,10.851991415023804,43.91510510444641,0.4898,39949,0.01,128,0.9,6,1.5,5,1
64,3,5,1.4148536358642578,0.4961,10.88088846206665,54.810930252075195,0.5008,39949,0.01,128,0.9,6,1.5,5,1
65,3,6,1.3527093698120116,0.51796,10.812014102935791,65.63780617713928,0.5212,39949,0.01,128,0.9,6,1.5,5,1
66,3,7,1.3013464044189453,0.5372,10.88990831375122,76.5446424484253,0.5331,39949,0.01,128,0.9,6,1.5,5,1
67,3,8,1.2631926406860352,0.55298,10.822091579437256,87.38266229629517,0.5406,39949,0.01,128,0.9,6,1.5,5,1
68,3,9,1.2244388803100585,0.56604,10.81410813331604,98.21269702911377,0.548,39949,0.01,128,0.9,6,1.5,5,1
69,3,10,1.189369889831543,0.57728,10.844985723495483,109.07415461540222,0.5498,39949,0.01,128,0.9,6,1.5,5,1
70,3,11,1.1617707113647462,0.58808,10.991631746292114,120.08573246002197,0.5587,39949,0.01,128,0.9,6,1.5,5,1
71,3,12,1.132153855743408,0.60068,10.819105386734009,130.91977167129517,0.5607,39949,0.01,128,0.9,6,1.5,5,1
72,3,13,1.1009977119445802,0.61226,10.856015920639038,141.7917079925537,0.5696,39949,0.01,128,0.9,6,1.5,5,1
73,3,14,1.0793268843078614,0.61954,10.831718444824219,152.63990139961243,0.5649,39949,0.01,128,0.9,6,1.5,5,1
74,3,15,1.0616377383422853,0.6252,10.784316062927246,163.44017720222473,0.5661,39949,0.01,128,0.9,6,1.5,5,1
75,3,16,1.0401201051330566,0.63334,10.94366455078125,174.39881873130798,0.5641,39949,0.01,128,0.9,6,1.5,5,1
76,3,17,1.0257994140625,0.6387,10.78119683265686,185.19494652748108,0.5612,39949,0.01,128,0.9,6,1.5,5,1
77,3,18,1.0114528282165527,0.64374,10.902858972549438,196.1132595539093,0.5518,39949,0.01,128,0.9,6,1.5,5,1
78,3,19,1.003116845855713,0.6456,10.77685284614563,206.90704035758972,0.562,39949,0.01,128,0.9,6,1.5,5,1
79,3,20,0.9842022994995118,0.65148,10.820587635040283,217.74257922172546,0.5532,39949,0.01,128,0.9,6,1.5,5,1
80,3,21,0.9772027163696289,0.6542,10.874918699264526,228.6324315071106,0.5638,39949,0.01,128,0.9,6,1.5,5,1
81,3,22,0.962570892791748,0.6589,10.80912184715271,239.4585084915161,0.5642,39949,0.01,128,0.9,6,1.5,5,1
82,3,23,0.950344427947998,0.66362,10.79414677619934,250.26760363578796,0.5569,39949,0.01,128,0.9,6,1.5,5,1
83,3,24,0.9467091453552247,0.6633,10.889434099197388,261.1719787120819,0.558,39949,0.01,128,0.9,6,1.5,5,1
84,3,25,0.9284253833007813,0.6705,10.819075584411621,272.0070312023163,0.564,39949,0.01,128,0.9,6,1.5,5,1
85,3,26,0.9141733207702637,0.67516,10.771091938018799,282.7930862903595,0.5627,39949,0.01,128,0.9,6,1.5,5,1
86,3,27,0.8985052082824707,0.68054,10.836044311523438,293.64407229423523,0.5669,39949,0.01,128,0.9,6,1.5,5,1
87,3,28,0.8800836428833008,0.68774,10.880651712417603,304.5406696796417,0.5619,39949,0.01,128,0.9,6,1.5,5,1
88,3,29,0.8703951239013672,0.69032,10.831925868988037,315.388543844223,0.5606,39949,0.01,128,0.9,6,1.5,5,1
89,3,30,0.8683921701049805,0.69162,10.958997964859009,326.3624732494354,0.5563,39949,0.01,128,0.9,6,1.5,5,1
90,4,1,2.3050634356689454,0.10202,10.388220310211182,10.748258113861084,0.1,14029,0.01,128,0.9,6,1.5,5,2
91,4,2,2.209537335510254,0.16886,10.465015411376953,21.23022723197937,0.224,14029,0.01,128,0.9,6,1.5,5,2
92,4,3,1.9313597647094727,0.26152,10.340337753295898,31.588528156280518,0.3051,14029,0.01,128,0.9,6,1.5,5,2
93,4,4,1.7610348010253907,0.33974,10.410188436508179,42.01329565048218,0.3547,14029,0.01,128,0.9,6,1.5,5,2
94,4,5,1.6845852807617188,0.37452,10.43409776687622,52.463324308395386,0.3745,14029,0.01,128,0.9,6,1.5,5,2
95,4,6,1.6309865948486328,0.39462,10.431134462356567,62.90941834449768,0.4037,14029,0.01,128,0.9,6,1.5,5,2
96,4,7,1.5937736468505859,0.4078,10.370294332504272,73.29547691345215,0.4108,14029,0.01,128,0.9,6,1.5,5,2
97,4,8,1.5758944793701173,0.4164,10.489976167678833,83.80038571357727,0.4072,14029,0.01,128,0.9,6,1.5,5,2
98,4,9,1.5642720687866212,0.42172,10.37028980255127,94.18561387062073,0.4162,14029,0.01,128,0.9,6,1.5,5,2
99,4,10,1.5520049011230468,0.42658,10.38301134109497,104.58456063270569,0.4181,14029,0.01,128,0.9,6,1.5,5,2
100,4,11,1.5420304690551758,0.43242,10.481997013092041,115.08149099349976,0.4213,14029,0.01,128,0.9,6,1.5,5,2
101,4,12,1.5340330935668944,0.43324,10.291455745697021,125.38791537284851,0.4149,14029,0.01,128,0.9,6,1.5,5,2
102,4,13,1.527903292236328,0.43582,10.379231214523315,135.7821192741394,0.4161,14029,0.01,128,0.9,6,1.5,5,2
103,4,14,1.5183317102050782,0.44042,10.447054386138916,146.24510431289673,0.428,14029,0.01,128,0.9,6,1.5,5,2
104,4,15,1.509190732421875,0.44234,10.375274419784546,156.63738417625427,0.4255,14029,0.01,128,0.9,6,1.5,5,2
105,4,16,1.5006086849975586,0.44718,10.381260395050049,167.0342104434967,0.4349,14029,0.01,128,0.9,6,1.5,5,2
106,4,17,1.4907820172119142,0.45152,10.440083265304565,177.4896321296692,0.4377,14029,0.01,128,0.9,6,1.5,5,2
107,4,18,1.4812552154541017,0.4552,10.371121883392334,187.87671566009521,0.4408,14029,0.01,128,0.9,6,1.5,5,2
108,4,19,1.4702947592163087,0.4603,10.41218614578247,198.3048312664032,0.4439,14029,0.01,128,0.9,6,1.5,5,2
109,4,20,1.4612239813232422,0.46352,10.417170524597168,208.73892760276794,0.4483,14029,0.01,128,0.9,6,1.5,5,2
110,4,21,1.4527848709106446,0.4651,10.41018271446228,219.16604495048523,0.456,14029,0.01,128,0.9,6,1.5,5,2
111,4,22,1.4439502755737306,0.46768,10.45406436920166,229.63504910469055,0.4552,14029,0.01,128,0.9,6,1.5,5,2
112,4,23,1.437684249572754,0.4719,10.362309455871582,240.0132966041565,0.4565,14029,0.01,128,0.9,6,1.5,5,2
113,4,24,1.4314091876220703,0.47392,10.36331558227539,250.39254188537598,0.4653,14029,0.01,128,0.9,6,1.5,5,2
114,4,25,1.4266066287231445,0.4753,10.487955093383789,260.89601850509644,0.4624,14029,0.01,128,0.9,6,1.5,5,2
115,4,26,1.42195298828125,0.47732,10.433127880096436,271.3451044559479,0.4689,14029,0.01,128,0.9,6,1.5,5,2
116,4,27,1.4201263659667969,0.47812,10.338353633880615,281.69938802719116,0.4734,14029,0.01,128,0.9,6,1.5,5,2
117,4,28,1.4167145278930664,0.48026,10.476096630096436,292.1914553642273,0.4764,14029,0.01,128,0.9,6,1.5,5,2
118,4,29,1.4109774130249024,0.48224,10.486793756484985,302.6932089328766,0.4772,14029,0.01,128,0.9,6,1.5,5,2
119,4,30,1.4076234149169922,0.48462,10.426137208938599,313.1352996826172,0.4785,14029,0.01,128,0.9,6,1.5,5,2
120,5,1,2.302308491821289,0.12112,10.810656309127808,11.055999755859375,0.1414,63802,0.01,128,0.9,6,2.0,3,1
121,5,2,2.012101988525391,0.24836,10.741599082946777,21.813546657562256,0.3754,63802,0.01,128,0.9,6,2.0,3,1
122,5,3,1.6448083352661134,0.39772,10.680467128753662,32.50895071029663,0.4276,63802,0.01,128,0.9,6,2.0,3,1
123,5,4,1.5121852227783203,0.44724,10.775208711624146,43.300089597702026,0.4711,63802,0.01,128,0.9,6,2.0,3,1
124,5,5,1.4181695614624024,0.48886,10.789214611053467,54.10467767715454,0.5003,63802,0.01,128,0.9,6,2.0,3,1
125,5,6,1.3473922235107423,0.51658,10.823006629943848,64.94360208511353,0.5215,63802,0.01,128,0.9,6,2.0,3,1
126,5,7,1.2838915692138673,0.54122,10.841781616210938,75.80234026908875,0.5404,63802,0.01,128,0.9,6,2.0,3,1
127,5,8,1.2246474028015137,0.5627,10.723313331604004,86.54156804084778,0.5575,63802,0.01,128,0.9,6,2.0,3,1
128,5,9,1.1684020361328125,0.58424,10.764289379119873,97.32176399230957,0.5723,63802,0.01,128,0.9,6,2.0,3,1
129,5,10,1.1180623796081544,0.60256,10.773099184036255,108.1107964515686,0.5829,63802,0.01,128,0.9,6,2.0,3,1
130,5,11,1.0674066542053222,0.62166,10.720298290252686,118.84702038764954,0.5891,63802,0.01,128,0.9,6,2.0,3,1
131,5,12,1.0294712509155273,0.6376,10.817105054855347,129.6807415485382,0.5919,63802,0.01,128,0.9,6,2.0,3,1
132,5,13,0.9866270210266114,0.6534,10.718228578567505,140.41537809371948,0.6013,63802,0.01,128,0.9,6,2.0,3,1
133,5,14,0.9540947512817383,0.66454,10.753484010696411,151.18399906158447,0.5924,63802,0.01,128,0.9,6,2.0,3,1
134,5,15,0.9241587397766113,0.6773,10.714586734771729,161.91478085517883,0.5885,63802,0.01,128,0.9,6,2.0,3,1
135,5,16,0.8939816844177246,0.68732,10.806143045425415,172.73683381080627,0.6041,63802,0.01,128,0.9,6,2.0,3,1
136,5,17,0.8758155290222168,0.69244,10.731752872467041,183.48385977745056,0.607,63802,0.01,128,0.9,6,2.0,3,1
137,5,18,0.833549990234375,0.707,10.767226934432983,194.26705121994019,0.6111,63802,0.01,128,0.9,6,2.0,3,1
138,5,19,0.8069611074829102,0.71504,10.729336261749268,205.0113205909729,0.6115,63802,0.01,128,0.9,6,2.0,3,1
139,5,20,0.7851115608215332,0.72458,10.797890424728394,215.824152469635,0.6047,63802,0.01,128,0.9,6,2.0,3,1
140,5,21,0.7657275273132325,0.73034,10.661412000656128,226.5015163421631,0.5988,63802,0.01,128,0.9,6,2.0,3,1
141,5,22,0.7577886106872559,0.73242,10.717861413955688,237.2343394756317,0.6012,63802,0.01,128,0.9,6,2.0,3,1
142,5,23,0.7432934523010254,0.7366,10.82899022102356,248.07887482643127,0.6086,63802,0.01,128,0.9,6,2.0,3,1
143,5,24,0.7253847473907471,0.74188,10.721816539764404,258.81894969940186,0.6044,63802,0.01,128,0.9,6,2.0,3,1
144,5,25,0.7159923148345947,0.74514,10.723091840744019,269.5579569339752,0.5901,63802,0.01,128,0.9,6,2.0,3,1
145,5,26,0.7200059830474853,0.74138,10.771465539932251,280.3463251590729,0.5755,63802,0.01,128,0.9,6,2.0,3,1
146,5,27,0.7233103062438965,0.74038,10.782209873199463,291.14346742630005,0.579,63802,0.01,128,0.9,6,2.0,3,1
147,5,28,0.6816939886474609,0.7556,10.71736741065979,301.87654662132263,0.5752,63802,0.01,128,0.9,6,2.0,3,1
148,5,29,0.6434339926147461,0.76882,10.81545615196228,312.7079424858093,0.5848,63802,0.01,128,0.9,6,2.0,3,1
149,5,30,0.6256952758026123,0.7751,10.78196668624878,323.50585746765137,0.5818,63802,0.01,128,0.9,6,2.0,3,1
150,6,1,2.3027899676513672,0.11338,10.381266593933105,10.645560503005981,0.1372,13402,0.01,128,0.9,6,2.0,3,2
151,6,2,2.138935022277832,0.1932,10.488543272018433,21.150336980819702,0.2154,13402,0.01,128,0.9,6,2.0,3,2
152,6,3,2.0286360873413085,0.22564,10.37325143814087,31.539527893066406,0.2474,13402,0.01,128,0.9,6,2.0,3,2
153,6,4,1.9465962033081055,0.2639,10.425192594528198,41.982672929763794,0.2726,13402,0.01,128,0.9,6,2.0,3,2
154,6,5,1.877781661682129,0.29556,10.36827278137207,52.36790084838867,0.3116,13402,0.01,128,0.9,6,2.0,3,2
155,6,6,1.834775975036621,0.31332,10.348104476928711,62.731963872909546,0.3218,13402,0.01,128,0.9,6,2.0,3,2
156,6,7,1.8049882611083985,0.32376,10.43213152885437,73.17902731895447,0.3272,13402,0.01,128,0.9,6,2.0,3,2
157,6,8,1.7829491662597656,0.33124,10.402079105377197,83.59703660011292,0.3332,13402,0.01,128,0.9,6,2.0,3,2
158,6,9,1.765296403198242,0.33732,10.442962408065796,94.05592894554138,0.3392,13402,0.01,128,0.9,6,2.0,3,2
159,6,10,1.7501170468139648,0.34386,10.456090688705444,104.52795767784119,0.3488,13402,0.01,128,0.9,6,2.0,3,2
160,6,11,1.7315124627685547,0.35524,10.388248205184937,114.93310856819153,0.3542,13402,0.01,128,0.9,6,2.0,3,2
161,6,12,1.7137491687011719,0.3656,10.385256052017212,125.33429431915283,0.361,13402,0.01,128,0.9,6,2.0,3,2
162,6,13,1.7029673101806642,0.37136,10.482987403869629,135.83421635627747,0.3648,13402,0.01,128,0.9,6,2.0,3,2
163,6,14,1.6951046945190429,0.37498,10.385238409042358,146.23540234565735,0.3652,13402,0.01,128,0.9,6,2.0,3,2
164,6,15,1.6876442315673827,0.37864,10.374284982681274,156.62561750411987,0.3638,13402,0.01,128,0.9,6,2.0,3,2
165,6,16,1.6810240783691406,0.38018,10.509950399398804,167.15050101280212,0.368,13402,0.01,128,0.9,6,2.0,3,2
166,6,17,1.6750668896484375,0.3831,10.397013187408447,177.5634171962738,0.37,13402,0.01,128,0.9,6,2.0,3,2
167,6,18,1.6700398986816407,0.38492,10.36032223701477,187.9396698474884,0.3729,13402,0.01,128,0.9,6,2.0,3,2
168,6,19,1.6655698345947265,0.38746,10.444080829620361,198.3996982574463,0.3762,13402,0.01,128,0.9,6,2.0,3,2
169,6,20,1.6606737026977538,0.38992,10.388248920440674,208.80387783050537,0.3755,13402,0.01,128,0.9,6,2.0,3,2
170,6,21,1.656430171508789,0.39082,10.392218112945557,219.21204328536987,0.3796,13402,0.01,128,0.9,6,2.0,3,2
171,6,22,1.652907811279297,0.39292,10.500919580459595,229.72889280319214,0.3809,13402,0.01,128,0.9,6,2.0,3,2
172,6,23,1.6491932955932618,0.39418,10.406054973602295,240.14993810653687,0.3833,13402,0.01,128,0.9,6,2.0,3,2
173,6,24,1.6464440795898438,0.39524,10.411197185516357,250.5770673751831,0.3865,13402,0.01,128,0.9,6,2.0,3,2
174,6,25,1.6433597888183593,0.39674,10.53984260559082,261.1328287124634,0.389,13402,0.01,128,0.9,6,2.0,3,2
175,6,26,1.6401544073486327,0.39804,10.420162200927734,271.56892108917236,0.3915,13402,0.01,128,0.9,6,2.0,3,2
176,6,27,1.6370751205444336,0.39918,10.53684115409851,282.12170219421387,0.3938,13402,0.01,128,0.9,6,2.0,3,2
177,6,28,1.6340415496826173,0.40064,10.44789743423462,292.58652997016907,0.393,13402,0.01,128,0.9,6,2.0,3,2
178,6,29,1.6315979388427735,0.40232,10.365262031555176,302.96896743774414,0.393,13402,0.01,128,0.9,6,2.0,3,2
179,6,30,1.629170237121582,0.4034,10.450035095214844,313.43494606018066,0.397,13402,0.01,128,0.9,6,2.0,3,2
180,7,1,2.198401691894531,0.17622,10.771223068237305,11.034520626068115,0.2495,49402,0.01,128,0.9,6,2.0,5,1
181,7,2,1.794808881225586,0.35178,10.752088785171509,21.802863121032715,0.4192,49402,0.01,128,0.9,6,2.0,5,1
182,7,3,1.5273567456054689,0.44702,10.794227361679077,32.612996101379395,0.4739,49402,0.01,128,0.9,6,2.0,5,1
183,7,4,1.4156587240600587,0.48964,10.756163597106934,43.385089635849,0.4971,49402,0.01,128,0.9,6,2.0,5,1
184,7,5,1.3407164154052735,0.52042,10.75330400466919,54.15464162826538,0.5225,49402,0.01,128,0.9,6,2.0,5,1
185,7,6,1.2849676815795898,0.54058,10.791803121566772,64.96237373352051,0.5361,49402,0.01,128,0.9,6,2.0,5,1
186,7,7,1.2366174450683594,0.56034,10.77421259880066,75.75252652168274,0.5497,49402,0.01,128,0.9,6,2.0,5,1
187,7,8,1.1922882081604005,0.57592,10.775198936462402,86.54365634918213,0.5595,49402,0.01,128,0.9,6,2.0,5,1
188,7,9,1.1487781428527832,0.59112,10.788132429122925,97.3477201461792,0.5609,49402,0.01,128,0.9,6,2.0,5,1
189,7,10,1.1053226608276367,0.60608,10.773219108581543,108.13686871528625,0.5643,49402,0.01,128,0.9,6,2.0,5,1
190,7,11,1.0784705253601075,0.6158,10.813095092773438,118.96591019630432,0.5723,49402,0.01,128,0.9,6,2.0,5,1
191,7,12,1.0538642916870118,0.62664,10.735294342041016,129.71652054786682,0.5846,49402,0.01,128,0.9,6,2.0,5,1
192,7,13,1.0332294760131835,0.63366,10.772011995315552,140.50451016426086,0.5783,49402,0.01,128,0.9,6,2.0,5,1
193,7,14,1.0012701454162598,0.64406,10.809640884399414,151.33011102676392,0.5775,49402,0.01,128,0.9,6,2.0,5,1
194,7,15,0.9735577648925782,0.65646,10.769790172576904,162.11484837532043,0.577,49402,0.01,128,0.9,6,2.0,5,1
195,7,16,0.9571746409606934,0.66152,10.740276575088501,172.8710594177246,0.5667,49402,0.01,128,0.9,6,2.0,5,1
196,7,17,0.9497746389770508,0.66354,10.747314214706421,183.63433980941772,0.5531,49402,0.01,128,0.9,6,2.0,5,1
197,7,18,0.9404940342712402,0.66598,10.74250316619873,194.39181470870972,0.5639,49402,0.01,128,0.9,6,2.0,5,1
198,7,19,0.9171036665344239,0.67452,10.722354650497437,205.1300950050354,0.5807,49402,0.01,128,0.9,6,2.0,5,1
199,7,20,0.9008471597290039,0.679,10.845027685165405,215.99069905281067,0.5819,49402,0.01,128,0.9,6,2.0,5,1
200,7,21,0.9046787655639649,0.67894,10.759214162826538,226.76584482192993,0.5795,49402,0.01,128,0.9,6,2.0,5,1
201,7,22,0.8777219177246094,0.68774,10.75674557685852,237.5385205745697,0.5736,49402,0.01,128,0.9,6,2.0,5,1
202,7,23,0.846377593536377,0.69848,10.939768552780151,248.49324941635132,0.5641,49402,0.01,128,0.9,6,2.0,5,1
203,7,24,0.8300175831604004,0.7053,10.77719259262085,259.28638315200806,0.5576,49402,0.01,128,0.9,6,2.0,5,1
204,7,25,0.8374341261291504,0.7009,10.826862812042236,270.12817907333374,0.5477,49402,0.01,128,0.9,6,2.0,5,1
205,7,26,0.8338359970092774,0.70296,10.743299961090088,280.88711881637573,0.5478,49402,0.01,128,0.9,6,2.0,5,1
206,7,27,0.8251913963317871,0.70756,10.69948434829712,291.6025333404541,0.5354,49402,0.01,128,0.9,6,2.0,5,1
207,7,28,0.8264065269470214,0.7058,10.784136772155762,302.4033634662628,0.5428,49402,0.01,128,0.9,6,2.0,5,1
208,7,29,0.8178889637756348,0.70656,10.695324897766113,313.11558866500854,0.5607,49402,0.01,128,0.9,6,2.0,5,1
209,7,30,0.8050143240356445,0.71162,10.712368726730347,323.8449249267578,0.5601,49402,0.01,128,0.9,6,2.0,5,1
210,8,1,2.301649503173828,0.11208,10.487980604171753,10.775213241577148,0.1383,14842,0.01,128,0.9,6,2.0,5,2
211,8,2,2.042378948059082,0.22924,10.302472352981567,21.093621969223022,0.277,14842,0.01,128,0.9,6,2.0,5,2
212,8,3,1.836590432434082,0.3153,10.357320547103882,31.466887950897217,0.344,14842,0.01,128,0.9,6,2.0,5,2
213,8,4,1.7478550262451171,0.35426,10.437117099761963,41.919928550720215,0.3597,14842,0.01,128,0.9,6,2.0,5,2
214,8,5,1.672913848876953,0.38434,10.41242265701294,52.34828233718872,0.3949,14842,0.01,128,0.9,6,2.0,5,2
215,8,6,1.612229465637207,0.40708,10.343331575393677,62.707552433013916,0.4129,14842,0.01,128,0.9,6,2.0,5,2
216,8,7,1.569382417907715,0.42224,10.421160221099854,73.14566707611084,0.4229,14842,0.01,128,0.9,6,2.0,5,2
