,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,pretrained
43,1,44,0.05059670314788818,0.9976,10.341354846954346,582.3865654468536,0.5475,11181642,0.01,32,0.9,0.01,[False]
44,1,45,0.04811151943206787,0.9978,10.348204135894775,595.6470091342926,0.5471,11181642,0.01,32,0.9,0.01,[False]
45,1,46,0.04410689725875855,0.998,10.346886157989502,608.8682260513306,0.5485,11181642,0.01,32,0.9,0.01,[False]
46,1,47,0.0416891930103302,0.998,10.35829758644104,622.1028306484222,0.5477,11181642,0.01,32,0.9,0.01,[False]
47,1,48,0.04038555884361267,0.9982,10.353605031967163,635.31778216362,0.548,11181642,0.01,32,0.9,0.01,[False]
48,1,49,0.04013496346473694,0.9982,10.413904428482056,648.6219825744629,0.5481,11181642,0.01,32,0.9,0.01,[False]
49,1,50,0.03928410706520081,0.9982,10.347950458526611,661.8681802749634,0.548,11181642,0.01,32,0.9,0.01,[False]
50,1,51,0.03966473331451416,0.9982,10.345233678817749,675.0408525466919,0.548,11181642,0.01,32,0.9,0.01,[False]
51,1,52,0.03895579009056091,0.9982,10.3712637424469,688.3123545646667,0.55,11181642,0.01,32,0.9,0.01,[False]
52,1,53,0.038582816934585575,0.9986,10.472954988479614,701.8591239452362,0.5482,11181642,0.01,32,0.9,0.01,[False]
53,1,54,0.037918854475021364,0.9986,10.526836156845093,715.3460729122162,0.5476,11181642,0.01,32,0.9,0.01,[False]
54,1,55,0.03733176069259644,0.9986,10.391751527786255,728.7627170085907,0.5486,11181642,0.01,32,0.9,0.01,[False]
55,1,56,0.03700290107727051,0.9986,10.434991836547852,742.1218898296356,0.5501,11181642,0.01,32,0.9,0.01,[False]
56,1,57,0.036895136260986325,0.9986,10.437591075897217,755.4746828079224,0.5482,11181642,0.01,32,0.9,0.01,[False]
57,1,58,0.036476497888565065,0.9986,10.423841714859009,769.1069166660309,0.5488,11181642,0.01,32,0.9,0.01,[False]
58,1,59,0.03582550902366638,0.9986,10.43785810470581,782.4699532985687,0.548,11181642,0.01,32,0.9,0.01,[False]
59,1,60,0.03581658172607422,0.9986,10.533825635910034,795.9239687919617,0.5488,11181642,0.01,32,0.9,0.01,[False]
60,1,61,0.03605785489082337,0.9988,10.436062097549438,809.2832090854645,0.547,11181642,0.01,32,0.9,0.01,[False]
61,1,62,0.03558516721725464,0.9988,10.498923301696777,822.6714053153992,0.5481,11181642,0.01,32,0.9,0.01,[False]
62,1,63,0.03599130129814148,0.9988,10.46302056312561,836.1403839588165,0.5476,11181642,0.01,32,0.9,0.01,[False]
63,1,64,0.03716483297348022,0.9988,10.472829341888428,849.5050196647644,0.5477,11181642,0.01,32,0.9,0.01,[False]
64,1,65,0.03695073614120484,0.9986,10.443070888519287,862.8830940723419,0.5475,11181642,0.01,32,0.9,0.01,[False]
65,1,66,0.24622120914459228,0.9354,10.462990760803223,876.2284021377563,0.4541,11181642,0.01,32,0.9,0.01,[False]
66,1,67,0.5997057578086853,0.8144,10.42640471458435,889.6268572807312,0.4846,11181642,0.01,32,0.9,0.01,[False]
67,1,68,0.30137174105644227,0.922,10.458028078079224,903.1466846466064,0.5532,11181642,0.01,32,0.9,0.01,[False]
68,1,69,0.1084009536743164,0.9914,10.439081192016602,916.5189220905304,0.555,11181642,0.01,32,0.9,0.01,[False]
69,1,70,0.07064388689994812,0.997,10.344242572784424,929.7743849754333,0.5537,11181642,0.01,32,0.9,0.01,[False]
70,1,71,0.05803376393318176,0.998,10.348334789276123,943.0110146999359,0.5537,11181642,0.01,32,0.9,0.01,[False]
71,1,72,0.05157277612686157,0.9982,10.393147230148315,956.296703338623,0.5553,11181642,0.01,32,0.9,0.01,[False]
72,1,73,0.0479471435546875,0.9986,10.472209930419922,969.7030713558197,0.5552,11181642,0.01,32,0.9,0.01,[False]
73,1,74,0.04723073344230652,0.9986,10.402348041534424,983.0066294670105,0.5554,11181642,0.01,32,0.9,0.01,[False]
74,1,75,0.0466087742805481,0.9986,10.380037069320679,996.2639904022217,0.5553,11181642,0.01,32,0.9,0.01,[False]
75,1,76,0.0460372622013092,0.9986,10.388774871826172,1009.5430507659912,0.5555,11181642,0.01,32,0.9,0.01,[False]
76,1,77,0.045504351472854615,0.9986,10.386228322982788,1022.8325304985046,0.5558,11181642,0.01,32,0.9,0.01,[False]
77,1,78,0.04505640087127685,0.9986,10.388722896575928,1036.087586402893,0.556,11181642,0.01,32,0.9,0.01,[False]
78,1,79,0.04495819931030273,0.9986,10.362374067306519,1049.3414325714111,0.556,11181642,0.01,32,0.9,0.01,[False]
79,1,80,0.04486183857917786,0.9986,10.418137311935425,1062.6348989009857,0.5561,11181642,0.01,32,0.9,0.01,[False]
