,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,pretrained
80,6,6,0.79221015,0.7351,105.09515,647.9421139,0.7332,11181642,0.01,32,0.9,0.01,"[True, 40]"
81,6,7,0.787496686,0.73672,105.0471926,755.9165092,0.728,11181642,0.01,32,0.9,0.01,"[True, 40]"
82,6,8,0.786807493,0.7374,105.0330849,863.8398678,0.7344,11181642,0.01,32,0.9,0.01,"[True, 40]"
83,6,9,0.78762132,0.73688,105.0205476,971.7696483,0.7325,11181642,0.01,32,0.9,0.01,"[True, 40]"
84,6,10,0.787238537,0.73788,104.9414968,1079.608375,0.7258,11181642,0.01,32,0.9,0.01,"[True, 40]"
85,6,11,0.784916656,0.73808,105.1219289,1187.730315,0.7328,11181642,0.01,32,0.9,0.01,"[True, 40]"
86,6,12,0.786035144,0.73726,105.1849766,1295.803593,0.7323,11181642,0.01,32,0.9,0.01,"[True, 40]"
87,6,13,0.785434686,0.73734,104.9761732,1403.667077,0.7261,11181642,0.01,32,0.9,0.01,"[True, 40]"
88,6,14,0.785836171,0.73728,105.0759587,1511.642254,0.7357,11181642,0.01,32,0.9,0.01,"[True, 40]"
89,6,15,0.786857561,0.73656,105.2774251,1619.813942,0.7326,11181642,0.01,32,0.9,0.01,"[True, 40]"
90,7,1,1.261575505,0.58456,83.60146666,84.00741386,0.6651,11181642,0.01,32,0.9,0.01,"[True, 20]"
91,7,2,1.01215676,0.65286,83.46422887,170.4646366,0.6787,11181642,0.01,32,0.9,0.01,"[True, 20]"
92,7,3,0.97399303,0.66654,83.14667773,256.478677,0.6832,11181642,0.01,32,0.9,0.01,"[True, 20]"
93,7,4,0.958847799,0.67092,83.46779394,342.852802,0.6849,11181642,0.01,32,0.9,0.01,"[True, 20]"
94,7,5,0.951955581,0.6737,83.39702773,429.1600497,0.6808,11181642,0.01,32,0.9,0.01,"[True, 20]"
95,7,6,0.948531911,0.67396,83.41827846,515.4845293,0.6821,11181642,0.01,32,0.9,0.01,"[True, 20]"
96,7,7,0.946928641,0.6744,83.2583878,601.6551423,0.6859,11181642,0.01,32,0.9,0.01,"[True, 20]"
97,7,8,0.946218148,0.67598,83.35134435,687.8633995,0.6834,11181642,0.01,32,0.9,0.01,"[True, 20]"
98,7,9,0.944785027,0.67648,83.16340661,773.9948719,0.6839,11181642,0.01,32,0.9,0.01,"[True, 20]"
99,7,10,0.944508655,0.67604,83.2759819,860.2797823,0.6867,11181642,0.01,32,0.9,0.01,"[True, 20]"
100,7,11,0.944045394,0.67534,83.27213311,946.4312398,0.687,11181642,0.01,32,0.9,0.01,"[True, 20]"
101,7,12,0.943577677,0.67664,83.23269534,1032.579147,0.683,11181642,0.01,32,0.9,0.01,"[True, 20]"
102,7,13,0.943807522,0.6747,83.29455066,1118.767962,0.6799,11181642,0.01,32,0.9,0.01,"[True, 20]"
103,7,14,0.942489522,0.6763,83.29121637,1204.962389,0.6803,11181642,0.01,32,0.9,0.01,"[True, 20]"
104,7,15,0.943075629,0.6764,83.28182077,1291.17935,0.6832,11181642,0.01,32,0.9,0.01,"[True, 20]"
105,8,1,1.568808045,0.46742,55.30579352,55.70575213,0.5372,11181642,0.01,32,0.9,0.01,"[True, 10]"
106,8,2,1.314709206,0.53818,54.11478353,112.6978779,0.5556,11181642,0.01,32,0.9,0.01,"[True, 10]"
107,8,3,1.293233333,0.54728,53.84739184,169.45945,0.5577,11181642,0.01,32,0.9,0.01,"[True, 10]"
108,8,4,1.286075195,0.54938,53.73399353,226.1774371,0.5565,11181642,0.01,32,0.9,0.01,"[True, 10]"
109,8,5,1.282794578,0.54982,53.84951448,282.9022965,0.559,11181642,0.01,32,0.9,0.01,"[True, 10]"
110,8,6,1.282273112,0.55118,54.06854916,339.9030094,0.556,11181642,0.01,32,0.9,0.01,"[True, 10]"
111,8,7,1.281740989,0.55014,54.25622058,397.0555117,0.5588,11181642,0.01,32,0.9,0.01,"[True, 10]"
112,8,8,1.281720547,0.55184,54.2158792,454.149668,0.5564,11181642,0.01,32,0.9,0.01,"[True, 10]"
113,8,9,1.281065065,0.55178,54.04255056,511.0674098,0.5553,11181642,0.01,32,0.9,0.01,"[True, 10]"
114,8,10,1.281436676,0.55082,54.23668861,568.1712978,0.5593,11181642,0.01,32,0.9,0.01,"[True, 10]"
115,8,11,1.280610535,0.55256,54.12972617,625.1832912,0.5598,11181642,0.01,32,0.9,0.01,"[True, 10]"
116,8,12,1.280840712,0.55082,54.13315153,682.2207313,0.5575,11181642,0.01,32,0.9,0.01,"[True, 10]"
117,8,13,1.280494788,0.55132,54.10867357,739.2942967,0.5585,11181642,0.01,32,0.9,0.01,"[True, 10]"
118,8,14,1.280973971,0.55218,54.3887496,796.6431341,0.5586,11181642,0.01,32,0.9,0.01,"[True, 10]"
119,8,15,1.280585983,0.5517,54.43494558,853.9893289,0.5553,11181642,0.01,32,0.9,0.01,"[True, 10]"
120,9,1,1.019451613,0.64872,114.0642228,114.4562023,0.7598,11181642,0.001,32,0.9,0.001,"[True, 'all']"
121,9,2,0.582355258,0.79852,114.2838483,231.6393282,0.7788,11181642,0.001,32,0.9,0.001,"[True, 'all']"
122,9,3,0.365216325,0.87368,114.0916252,348.6292334,0.7732,11181642,0.001,32,0.9,0.001,"[True, 'all']"
123,9,4,0.259922313,0.90774,114.1147504,465.6532362,0.7742,11181642,0.001,32,0.9,0.001,"[True, 'all']"
124,9,5,0.214504824,0.92356,115.0804694,583.6598816,0.7801,11181642,0.001,32,0.9,0.001,"[True, 'all']"
125,9,6,0.171885842,0.93906,114.1013849,700.6616249,0.7894,11181642,0.001,32,0.9,0.001,"[True, 'all']"
126,9,7,0.137095428,0.95178,114.0465739,817.623389,0.791,11181642,0.001,32,0.9,0.001,"[True, 'all']"
127,9,8,0.107588323,0.96152,114.0326004,934.5602419,0.7953,11181642,0.001,32,0.9,0.001,"[True, 'all']"
128,9,9,0.088688573,0.96896,113.888732,1051.403105,0.7933,11181642,0.001,32,0.9,0.001,"[True, 'all']"
129,9,10,0.070807879,0.97526,113.9415827,1168.308763,0.7993,11181642,0.001,32,0.9,0.001,"[True, 'all']"
130,9,11,0.067061622,0.9766,114.2055471,1285.414861,0.7938,11181642,0.001,32,0.9,0.001,"[True, 'all']"
131,9,12,0.064364111,0.97768,115.8706419,1404.204339,0.7952,11181642,0.001,32,0.9,0.001,"[True, 'all']"
132,9,13,0.055699669,0.98098,145.7083895,1553.497158,0.8002,11181642,0.001,32,0.9,0.001,"[True, 'all']"
133,9,14,0.046692315,0.9836,128.9514658,1685.906381,0.8035,11181642,0.001,32,0.9,0.001,"[True, 'all']"
134,9,15,0.043796157,0.9853,124.4310796,1813.385313,0.8053,11181642,0.001,32,0.9,0.001,"[True, 'all']"
135,10,1,1.054124374,0.6367,110.4305513,111.4977002,0.7446,11181642,0.001,32,0.9,0.001,"[True, 40]"
136,10,2,0.605949336,0.7921,108.6001749,223.6792982,0.7567,11181642,0.001,32,0.9,0.001,"[True, 40]"
137,10,3,0.355084194,0.88062,107.0061772,334.8623097,0.7521,11181642,0.001,32,0.9,0.001,"[True, 40]"
138,10,4,0.206167269,0.93058,105.5824068,443.6571841,0.7458,11181642,0.001,32,0.9,0.001,"[True, 40]"
139,10,5,0.183042354,0.93614,104.7746468,551.4358313,0.7515,11181642,0.001,32,0.9,0.001,"[True, 40]"
140,10,6,0.157918974,0.94442,106.9188554,661.4583924,0.76,11181642,0.001,32,0.9,0.001,"[True, 40]"
141,10,7,0.10714609,0.96312,108.8271723,773.3034987,0.7686,11181642,0.001,32,0.9,0.001,"[True, 40]"
142,10,8,0.076236895,0.97322,110.3390479,887.1132703,0.7626,11181642,0.001,32,0.9,0.001,"[True, 40]"
143,10,9,0.060715508,0.97976,110.403708,1000.906919,0.7703,11181642,0.001,32,0.9,0.001,"[True, 40]"
144,10,10,0.042826192,0.98594,107.5539427,1111.647345,0.7756,11181642,0.001,32,0.9,0.001,"[True, 40]"
145,10,11,0.029338783,0.9909,109.0744298,1224.122683,0.7769,11181642,0.001,32,0.9,0.001,"[True, 40]"
146,10,12,0.015651336,0.99564,112.2371895,1339.780788,0.7828,11181642,0.001,32,0.9,0.001,"[True, 40]"
147,10,13,0.007604737,0.99838,111.3098965,1454.547444,0.7814,11181642,0.001,32,0.9,0.001,"[True, 40]"
148,10,14,0.003093238,0.99964,111.5325451,1569.435007,0.7874,11181642,0.001,32,0.9,0.001,"[True, 40]"
149,10,15,0.000882948,1,114.530926,1687.181367,0.7902,11181642,0.001,32,0.9,0.001,"[True, 40]"
150,11,1,1.273331385,0.55358,83.87926292,84.59235668,0.6472,11181642,0.001,32,0.9,0.001,"[True, 20]"
151,11,2,0.818991213,0.71318,86.25847244,174.6596348,0.6498,11181642,0.001,32,0.9,0.001,"[True, 20]"
152,11,3,0.508121986,0.82684,84.03238678,261.9742181,0.641,11181642,0.001,32,0.9,0.001,"[True, 20]"
153,11,4,0.293695669,0.90036,87.95818472,353.8838382,0.6336,11181642,0.001,32,0.9,0.001,"[True, 20]"
154,11,5,0.24461217,0.9139,84.00979757,441.1669164,0.6418,11181642,0.001,32,0.9,0.001,"[True, 20]"
155,11,6,0.203755072,0.92556,85.14941406,529.3432426,0.6497,11181642,0.001,32,0.9,0.001,"[True, 20]"
156,11,7,0.137253851,0.95124,84.92459536,617.3506043,0.6539,11181642,0.001,32,0.9,0.001,"[True, 20]"
157,11,8,0.080386359,0.97236,82.71896029,703.3268557,0.6605,11181642,0.001,32,0.9,0.001,"[True, 20]"
158,11,9,0.048275314,0.9849,86.82808447,793.2367034,0.6636,11181642,0.001,32,0.9,0.001,"[True, 20]"
159,11,10,0.023253666,0.99428,87.43964458,883.9017258,0.6661,11181642,0.001,32,0.9,0.001,"[True, 20]"
160,11,11,0.010692094,0.9978,86.23799515,973.3820493,0.6711,11181642,0.001,32,0.9,0.001,"[True, 20]"
161,11,12,0.003259788,0.9996,89.89970827,1066.793362,0.6753,11181642,0.001,32,0.9,0.001,"[True, 20]"
162,11,13,0.001476805,0.99992,87.11315107,1157.117946,0.6767,11181642,0.001,32,0.9,0.001,"[True, 20]"
163,11,14,0.001010133,1,86.48361778,1246.872821,0.6757,11181642,0.001,32,0.9,0.001,"[True, 20]"
164,11,15,0.000926155,1,82.19330525,1332.298486,0.677,11181642,0.001,32,0.9,0.001,"[True, 20]"
165,12,1,1.476777735,0.4802,58.13628483,58.79452443,0.5369,11181642,0.001,32,0.9,0.001,"[True, 10]"
166,12,2,1.152116279,0.5946,60.53121519,122.4364417,0.5399,11181642,0.001,32,0.9,0.001,"[True, 10]"
167,12,3,0.965403362,0.66272,57.12578034,182.6798501,0.5368,11181642,0.001,32,0.9,0.001,"[True, 10]"
168,12,4,0.778467219,0.73226,55.45726919,241.0164533,0.5285,11181642,0.001,32,0.9,0.001,"[True, 10]"
169,12,5,0.590003399,0.80216,61.96918774,306.0723786,0.52,11181642,0.001,32,0.9,0.001,"[True, 10]"
170,12,6,0.427260159,0.86198,61.05581307,371.8625369,0.5113,11181642,0.001,32,0.9,0.001,"[True, 10]"
171,12,7,0.320493559,0.8959,63.23594356,438.3577917,0.5141,11181642,0.001,32,0.9,0.001,"[True, 10]"
172,12,8,0.267708876,0.9114,65.65418363,507.459759,0.5135,11181642,0.001,32,0.9,0.001,"[True, 10]"
173,12,9,0.214640197,0.9298,61.663167,573.3885248,0.5223,11181642,0.001,32,0.9,0.001,"[True, 10]"
174,12,10,0.158206246,0.95136,66.38090754,643.0746,0.5244,11181642,0.001,32,0.9,0.001,"[True, 10]"
175,12,11,0.11137969,0.96756,63.68977904,710.1114464,0.5339,11181642,0.001,32,0.9,0.001,"[True, 10]"
176,12,12,0.074559373,0.98098,61.91151714,775.6721811,0.5353,11181642,0.001,32,0.9,0.001,"[True, 10]"
177,12,13,0.054303592,0.98742,65.92079926,844.7704854,0.5351,11181642,0.001,32,0.9,0.001,"[True, 10]"
178,12,14,0.032125046,0.99472,64.47530365,912.6845975,0.5372,11181642,0.001,32,0.9,0.001,"[True, 10]"
179,12,15,0.015678632,0.9987,60.08667278,976.1163664,0.543,11181642,0.001,32,0.9,0.001,"[True, 10]"
180,13,1,1.013027604,0.64928,122.9591286,123.5066667,0.7625,11181642,0.001,32,0.9,0.01,"[True, 'all']"
181,13,2,0.598974684,0.7942,134.257756,263.6097984,0.7778,11181642,0.001,32,0.9,0.01,"[True, 'all']"
182,13,3,0.437967607,0.85062,126.1837211,393.1754797,0.7753,11181642,0.001,32,0.9,0.01,"[True, 'all']"
183,13,4,0.391626034,0.865,141.7373738,538.7775221,0.7775,11181642,0.001,32,0.9,0.01,"[True, 'all']"
184,13,5,0.377312387,0.86884,133.6725788,676.4413574,0.7804,11181642,0.001,32,0.9,0.01,"[True, 'all']"
185,13,6,0.364767733,0.8738,135.0919132,815.4248681,0.7799,11181642,0.001,32,0.9,0.01,"[True, 'all']"
186,13,7,0.372635688,0.8729,130.4155478,950.315454,0.7779,11181642,0.001,32,0.9,0.01,"[True, 'all']"
187,13,8,0.367660358,0.87698,130.771456,1085.61322,0.7832,11181642,0.001,32,0.9,0.01,"[True, 'all']"
188,13,9,0.381072166,0.87216,124.0840681,1213.38942,0.7777,11181642,0.001,32,0.9,0.01,"[True, 'all']"
189,13,10,0.385910957,0.87186,120.4090037,1337.077638,0.7702,11181642,0.001,32,0.9,0.01,"[True, 'all']"
190,13,11,0.384190307,0.87252,121.8390396,1462.294963,0.7689,11181642,0.001,32,0.9,0.01,"[True, 'all']"
191,13,12,0.17799079,0.95106,121.5961268,1587.188304,0.8333,11181642,0.001,32,0.9,0.01,"[True, 'all']"
192,13,13,0.067688257,0.99116,123.1873338,1713.827412,0.8375,11181642,0.001,32,0.9,0.01,"[True, 'all']"
193,13,14,0.037535662,0.99822,122.8173356,1840.083583,0.8405,11181642,0.001,32,0.9,0.01,"[True, 'all']"
194,13,15,0.028581492,0.99934,122.2934752,1965.986413,0.8424,11181642,0.001,32,0.9,0.01,"[True, 'all']"
195,14,1,1.044969464,0.6371,112.1356404,112.781065,0.7474,11181642,0.001,32,0.9,0.01,"[True, 40]"
196,14,2,0.615710709,0.78756,110.1359193,226.3019366,0.7625,11181642,0.001,32,0.9,0.01,"[True, 40]"
197,14,3,0.419057645,0.85822,108.0797827,337.7217903,0.7626,11181642,0.001,32,0.9,0.01,"[True, 40]"
198,14,4,0.350682433,0.87752,107.4923189,448.3876266,0.7582,11181642,0.001,32,0.9,0.01,"[True, 40]"
199,14,5,0.320170981,0.88966,106.2853684,557.7320771,0.7643,11181642,0.001,32,0.9,0.01,"[True, 40]"
200,14,6,0.285969524,0.90218,106.1302924,666.9151728,0.7685,11181642,0.001,32,0.9,0.01,"[True, 40]"
201,14,7,0.269886002,0.90928,106.1326358,776.0277975,0.7653,11181642,0.001,32,0.9,0.01,"[True, 40]"
202,14,8,0.259806774,0.91368,106.2026768,885.1626642,0.7651,11181642,0.001,32,0.9,0.01,"[True, 40]"
203,14,9,0.253112408,0.9163,106.2011054,994.343797,0.7751,11181642,0.001,32,0.9,0.01,"[True, 40]"
204,14,10,0.245298888,0.92038,105.9525714,1103.585177,0.7773,11181642,0.001,32,0.9,0.01,"[True, 40]"
205,14,11,0.234951218,0.92606,106.2915666,1212.835819,0.7773,11181642,0.001,32,0.9,0.01,"[True, 40]"
206,14,12,0.22803268,0.9298,106.0966125,1321.870608,0.776,11181642,0.001,32,0.9,0.01,"[True, 40]"
207,14,13,0.229018766,0.92914,106.289928,1431.149544,0.7775,11181642,0.001,32,0.9,0.01,"[True, 40]"
208,14,14,0.215027383,0.93654,106.1880555,1540.553664,0.7836,11181642,0.001,32,0.9,0.01,"[True, 40]"
209,14,15,0.211115791,0.93876,106.0282512,1649.829659,0.7714,11181642,0.001,32,0.9,0.01,"[True, 40]"
210,15,1,1.261290019,0.5594,84.30404806,84.97468996,0.6553,11181642,0.001,32,0.9,0.01,"[True, 20]"
211,15,2,0.819527613,0.71352,84.24431801,172.1741438,0.6707,11181642,0.001,32,0.9,0.01,"[True, 20]"
212,15,3,0.572532784,0.80308,84.24664855,259.4028206,0.6551,11181642,0.001,32,0.9,0.01,"[True, 20]"
213,15,4,0.446854146,0.84594,84.27629733,346.9058242,0.6519,11181642,0.001,32,0.9,0.01,"[True, 20]"
214,15,5,0.40955675,0.8575,84.26302147,434.126935,0.6644,11181642,0.001,32,0.9,0.01,"[True, 20]"
215,15,6,0.351636473,0.87836,84.18621445,521.5400877,0.6635,11181642,0.001,32,0.9,0.01,"[True, 20]"
216,15,7,0.317690102,0.89264,84.00975418,608.8113823,0.6741,11181642,0.001,32,0.9,0.01,"[True, 20]"
217,15,8,0.291112995,0.90362,84.24699736,696.2919815,0.6763,11181642,0.001,32,0.9,0.01,"[True, 20]"
218,15,9,0.270496759,0.91316,84.04809976,783.2812476,0.6755,11181642,0.001,32,0.9,0.01,"[True, 20]"
219,15,10,0.254586054,0.92104,84.36553121,870.9041946,0.6732,11181642,0.001,32,0.9,0.01,"[True, 20]"
220,15,11,0.244450596,0.92624,84.37864232,958.528506,0.681,11181642,0.001,32,0.9,0.01,"[True, 20]"
221,15,12,0.239043886,0.93042,84.23695493,1045.892598,0.6878,11181642,0.001,32,0.9,0.01,"[True, 20]"
222,15,13,0.227832111,0.93374,84.19638467,1133.148163,0.6877,11181642,0.001,32,0.9,0.01,"[True, 20]"
223,15,14,0.228577488,0.93492,84.09534788,1220.23252,0.6851,11181642,0.001,32,0.9,0.01,"[True, 20]"
224,15,15,0.226116187,0.93846,84.24189091,1307.733606,0.6895,11181642,0.001,32,0.9,0.01,"[True, 20]"
225,16,1,1.472865096,0.47868,54.77046895,55.25325036,0.5373,11181642,0.001,32,0.9,0.01,"[True, 10]"
226,16,2,1.171470687,0.58566,54.37837005,112.8838615,0.546,11181642,0.001,32,0.9,0.01,"[True, 10]"
