,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,pretrained
50,1,51,0.013696712,1,39.18179274,3663.196876,0.5848,11181642,0.01,64,0.9,0.005,[False]
51,1,52,0.013694896,1,39.12175798,3735.295443,0.5848,11181642,0.01,64,0.9,0.005,[False]
52,1,53,0.013694888,1,39.1350863,3807.330532,0.5848,11181642,0.01,64,0.9,0.005,[False]
53,1,54,0.013694877,1,39.16822195,3879.569311,0.5848,11181642,0.01,64,0.9,0.005,[False]
54,1,55,0.013694873,1,39.13699055,3951.563015,0.5848,11181642,0.01,64,0.9,0.005,[False]
55,1,56,0.013694865,1,39.12962866,4023.67045,0.5848,11181642,0.01,64,0.9,0.005,[False]
56,1,57,0.013694271,1,39.1445725,4095.865608,0.5848,11181642,0.01,64,0.9,0.005,[False]
57,1,58,0.013694042,1,39.11394644,4167.897521,0.5848,11181642,0.01,64,0.9,0.005,[False]
58,1,59,0.013693818,1,39.13831186,4239.978733,0.5848,11181642,0.01,64,0.9,0.005,[False]
59,1,60,0.013693593,1,39.15096092,4311.9579,0.5848,11181642,0.01,64,0.9,0.005,[False]
60,1,61,0.013693365,1,39.13150597,4384.055246,0.5848,11181642,0.01,64,0.9,0.005,[False]
61,1,62,0.013693143,1,39.11764956,4456.060942,0.5848,11181642,0.01,64,0.9,0.005,[False]
62,1,63,0.013693137,1,39.15531015,4528.092332,0.5848,11181642,0.01,64,0.9,0.005,[False]
63,1,64,0.01369313,1,39.19767666,4600.292748,0.5848,11181642,0.01,64,0.9,0.005,[False]
64,1,65,0.013693125,1,39.25294781,4672.658114,0.5848,11181642,0.01,64,0.9,0.005,[False]
65,1,66,0.013693116,1,39.29239702,4744.905379,0.5848,11181642,0.01,64,0.9,0.005,[False]
66,1,67,0.013693109,1,39.18714786,4817.149122,0.5848,11181642,0.01,64,0.9,0.005,[False]
67,1,68,0.01369311,1,39.16395998,4889.317802,0.5848,11181642,0.01,64,0.9,0.005,[False]
68,1,69,0.013693108,1,39.17453599,4961.58287,0.5848,11181642,0.01,64,0.9,0.005,[False]
69,1,70,0.013693109,1,39.20833588,5033.771007,0.5848,11181642,0.01,64,0.9,0.005,[False]
70,1,71,0.013693108,1,39.22205472,5106.000787,0.5848,11181642,0.01,64,0.9,0.005,[False]
71,1,72,0.013693107,1,39.17860174,5178.16218,0.5848,11181642,0.01,64,0.9,0.005,[False]
72,1,73,0.013693108,1,39.32952404,5250.512368,0.5848,11181642,0.01,64,0.9,0.005,[False]
73,1,74,0.013693108,1,39.26934099,5322.628897,0.5848,11181642,0.01,64,0.9,0.005,[False]
74,1,75,0.013693109,1,39.20913792,5394.837784,0.5848,11181642,0.01,64,0.9,0.005,[False]
75,1,76,0.013693108,1,39.20976353,5467.026351,0.5848,11181642,0.01,64,0.9,0.005,[False]
76,1,77,0.013693106,1,39.21006536,5539.227189,0.5848,11181642,0.01,64,0.9,0.005,[False]
77,1,78,0.013693108,1,39.28357267,5611.502531,0.5848,11181642,0.01,64,0.9,0.005,[False]
78,1,79,0.013693109,1,39.2696569,5683.755978,0.5848,11181642,0.01,64,0.9,0.005,[False]
79,1,80,0.013693107,1,39.24038053,5755.967211,0.5848,11181642,0.01,64,0.9,0.005,[False]
80,2,1,1.058118497,0.6466,39.2507875,41.77633953,0.6207,11181642,0.01,64,0.9,0.005,"[True, 'all']"
81,2,2,0.765634011,0.815,39.33518863,114.0494409,0.8177,11181642,0.01,64,0.9,0.005,"[True, 'all']"
82,2,3,0.507444983,0.8692,39.30396295,186.3860633,0.8258,11181642,0.01,64,0.9,0.005,"[True, 'all']"
83,2,4,0.356529154,0.9188,39.29775023,258.5957963,0.8539,11181642,0.01,64,0.9,0.005,"[True, 'all']"
84,2,5,0.27589695,0.9454,39.37402058,330.9486215,0.8521,11181642,0.01,64,0.9,0.005,"[True, 'all']"
85,2,6,0.136105575,0.9698,39.38665867,403.369925,0.8602,11181642,0.01,64,0.9,0.005,"[True, 'all']"
86,2,7,0.095515736,0.9866,39.34308624,475.7865605,0.8697,11181642,0.01,64,0.9,0.005,"[True, 'all']"
87,2,8,0.036389617,0.9938,39.24034691,548.0695403,0.8799,11181642,0.01,64,0.9,0.005,"[True, 'all']"
88,2,9,0.009059695,0.9996,39.28072691,620.4647071,0.8897,11181642,0.01,64,0.9,0.005,"[True, 'all']"
89,2,10,0.004761957,1,39.28450727,692.8377244,0.8929,11181642,0.01,64,0.9,0.005,"[True, 'all']"
90,2,11,0.003979632,1,39.25843263,765.1657183,0.8925,11181642,0.01,64,0.9,0.005,"[True, 'all']"
91,2,12,0.003762824,1,39.34919333,837.5156565,0.8936,11181642,0.01,64,0.9,0.005,"[True, 'all']"
92,2,13,0.00454536,1,39.3586812,909.8581288,0.8945,11181642,0.01,64,0.9,0.005,"[True, 'all']"
93,2,14,0.005726314,1,39.35934377,982.080586,0.8956,11181642,0.01,64,0.9,0.005,"[True, 'all']"
94,2,15,0.013676018,0.9998,39.47258949,1054.576859,0.8961,11181642,0.01,64,0.9,0.005,"[True, 'all']"
95,2,16,0.009229732,1,39.30089664,1127.124063,0.8971,11181642,0.01,64,0.9,0.005,"[True, 'all']"
96,2,17,0.006430625,1,39.30541039,1199.491084,0.8968,11181642,0.01,64,0.9,0.005,"[True, 'all']"
97,2,18,0.005258976,1,39.2676084,1271.756417,0.897,11181642,0.01,64,0.9,0.005,"[True, 'all']"
98,2,19,0.005318442,1,39.27298665,1344.105946,0.8977,11181642,0.01,64,0.9,0.005,"[True, 'all']"
99,2,20,0.005405956,1,39.44050288,1416.758641,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
100,2,21,0.005513409,1,39.2824502,1489.146555,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
101,2,22,0.005633486,1,39.31666231,1561.494881,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
102,2,23,0.00557576,1,39.45606613,1633.9437,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
103,2,24,0.005601418,1,39.26359296,1706.253914,0.8983,11181642,0.01,64,0.9,0.005,"[True, 'all']"
104,2,25,0.005627147,1,39.29681373,1778.57142,0.8982,11181642,0.01,64,0.9,0.005,"[True, 'all']"
105,2,26,0.005652956,1,39.36939144,1850.995412,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
106,2,27,0.005678819,1,39.30068302,1923.278885,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
107,2,28,0.005668472,1,39.25693679,1995.589424,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
108,2,29,0.005673641,1,39.30945992,2067.91758,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
109,2,30,0.005678827,1,39.27592134,2140.217185,0.8984,11181642,0.01,64,0.9,0.005,"[True, 'all']"
110,2,31,0.005684002,1,39.36844659,2212.572388,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
111,2,32,0.00568919,1,39.27451539,2284.912503,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
112,2,33,0.005687152,1,39.28726768,2357.042908,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
113,2,34,0.005688196,1,39.26497054,2429.422312,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
114,2,35,0.005689238,1,39.29609013,2501.656314,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
115,2,36,0.005690279,1,39.24593663,2573.945881,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
116,2,37,0.005691322,1,39.37407875,2646.329683,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
117,2,38,0.005690885,1,39.27159286,2718.693806,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
118,2,39,0.005691026,1,39.28285813,2790.9445,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
119,2,40,0.005691156,1,39.34412265,2863.299341,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
120,2,41,0.005691289,1,39.381567,2935.643754,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
121,2,42,0.00569142,1,39.38372779,3008.100034,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
122,2,43,0.005691237,1,39.38893318,3080.48769,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
123,2,44,0.005691161,1,39.24667692,3152.768024,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
124,2,45,0.005691083,1,39.26607466,3225.195414,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
125,2,46,0.005691004,1,39.38672423,3297.480158,0.8985,11181642,0.01,64,0.9,0.005,"[True, 'all']"
